,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
t3437,4.3237247,5.6212363,5.5049124,5.6992335,6.501746,4.853911,9.315791,6.02802,5.2076607,5.330924,5.093552,5.7515473,5.203007,4.744091,5.250932,4.840652,2.620511,5.816506,5.628305,6.5175977,5.398313,6.774013,6.7962685,5.928908,5.197816,5.4098325,5.451107,4.405676,4.767274,5.3245087,3.995962,4.895441,4.7652564,4.1601987,5.053873,6.001739,6.1487803,4.3010793,3.118537,5.572896,5.923389,6.4661155,6.4445443,5.97199,5.9939814,5.263716,4.562859,5.022793,4.9035606,5.9035463,5.942454,5.6997414,5.213478,5.8560615,3.7975883,5.4683957,4.709789,6.2285404,5.633541,4.910478,5.080991,4.9445343,4.7386785,4.2755966,4.311205,4.8500013,5.1939087,5.2872663,5.016364,3.3690696,3.2757478,4.9516478,6.3137965,4.684388,5.1799684,5.438466,5.837412,6.325931,6.1638045,4.2429667,5.332042,4.631767,5.0762715,4.499199,3.5949893,5.0596137,5.1592374,6.0253496,5.676435,5.5855713,4.568499,2.9898076,2.2663403,3.9744077,6.3200636,6.866985,3.8335621,4.1163054,5.6112285,6.010873
t3438,4.3258553,5.622888,5.506114,5.692342,6.4900007,4.864647,9.316696,6.028336,5.202736,5.338346,5.0974374,5.757125,5.2043657,4.737049,5.2515798,4.843762,2.6152809,5.810936,5.6278725,6.504627,5.3854322,6.77666,6.7851586,5.9341655,5.195975,5.4070573,5.438253,4.4080296,4.7682796,5.3274717,3.9914956,4.885282,4.756373,4.1573725,5.0594707,6.000973,6.1430225,4.306927,3.1175022,5.5761943,5.9275723,6.453993,6.4394007,5.9706516,5.9944763,5.259324,4.5627933,5.0183244,4.902926,5.90421,5.941506,5.6969953,5.215743,5.8483934,3.7943475,5.461349,4.712793,6.2201934,5.626872,4.909708,5.0774326,4.9496512,4.7403703,4.2727313,4.3088765,4.84135,5.198074,5.289724,5.0152636,3.368259,3.273631,4.9459705,6.31419,4.684429,5.1838617,5.436105,5.82831,6.3135324,6.160075,4.2410846,5.3338785,4.6290073,5.0774684,4.498348,3.5892696,5.0587525,5.1733212,6.028276,5.6770425,5.5856886,4.564545,2.9872131,2.2541788,3.9792955,6.3140078,6.8681893,3.8312123,4.113606,5.6173544,6.01305
t3439,9.760651,4.641816,5.549974,5.309045,4.6331363,5.302536,4.419312,4.606678,4.5293155,4.908094,4.749962,4.377487,5.5045753,4.295971,5.3824306,5.04925,2.99258,4.76942,5.3719034,5.0852003,4.982158,4.8973966,5.159547,5.044565,4.640963,4.104965,4.030956,4.399784,4.458473,5.165551,6.215328,4.287938,4.9396205,4.2904696,4.6746,6.160945,4.9518056,4.5613904,5.1011558,5.9421253,4.246179,4.5963054,4.431072,3.2810223,4.6534095,5.0985436,4.696465,5.3758125,4.8253255,5.3641644,4.418891,5.0703797,4.9578443,6.118516,5.1865125,4.234284,4.230721,7.1031003,4.114502,4.3564715,5.0494137,3.9094844,4.672564,5.640135,5.7928977,5.604231,4.5016327,4.0156784,4.4132137,4.325226,4.6491337,4.602187,3.3672023,5.795363,4.7954063,6.2514105,4.6595716,6.6238384,6.3361483,5.961979,4.812383,5.3475776,5.950234,6.055955,4.637846,4.4757233,5.2760673,4.620811,5.4182897,5.548319,4.4926314,4.5358133,4.880973,4.6098437,5.0307035,6.2858667,3.8235755,4.685996,5.86853,4.099853
t3440,4.530943,4.1428003,5.1294584,5.7151046,4.3613367,6.0681458,4.9462166,3.9813025,5.396487,4.5750895,4.4439015,4.9097414,1.488488,5.1324267,4.511275,5.527221,2.3960629,4.4601855,5.1449556,4.346466,4.7474775,3.3073564,5.7023544,3.556449,5.6119175,2.7685456,3.0428545,5.960139,5.6070933,4.143603,6.418823,3.83611,4.199817,6.004083,4.945959,4.6149216,3.8941958,4.1615353,6.7447433,6.871825,4.386656,5.7087893,3.5032291,3.2224445,5.873298,5.0388045,4.6774254,4.9494634,6.6585035,5.2865906,3.842434,6.0899673,6.2066345,3.9936833,3.1772666,5.4592323,5.5278945,5.1002045,6.654383,5.0570183,3.5553563,5.298022,3.7460246,4.305141,5.2829666,5.561934,5.363859,6.2458615,3.2231488,5.4578614,5.0883055,5.9758115,6.327276,6.215992,5.095775,4.389414,6.9636016,4.3827033,5.3614526,5.4548607,6.7162127,6.401111,5.977613,7.3874846,6.160649,4.4732265,4.2315884,4.0799656,3.7987463,4.2641096,3.4283004,4.3209486,6.2602906,3.4004166,5.811965,5.7904677,4.515139,4.382766,6.9069543,6.2307925
t3441,4.504639,4.17173,5.133955,5.7267528,4.352561,6.0906034,4.979586,3.960802,5.363569,4.611246,4.473323,4.919599,1.4825393,5.1146727,4.4757543,5.493106,2.4000432,4.483234,5.1413903,4.328473,4.7526975,3.2760541,5.706791,3.5248709,5.6329694,2.7708662,3.056879,5.9664655,5.5985804,4.1502967,6.401573,3.8303652,4.2347007,5.9782295,4.927099,4.616091,3.9023337,4.152084,6.7132797,6.845921,4.349448,5.6951494,3.508983,3.235407,5.876137,5.053447,4.713922,4.9126725,6.637532,5.278486,3.8450882,6.0815153,6.2004137,4.0098543,3.1933143,5.492732,5.53063,5.0649405,6.6357813,5.06945,3.572045,5.3305717,3.7512038,4.29934,5.3163066,5.56853,5.3273044,6.219442,3.2611427,5.4565444,5.101953,5.9721904,6.345111,6.237812,5.0904503,4.3646874,6.9639907,4.373521,5.3714128,5.4389606,6.7525973,6.423266,5.9885154,7.3703628,6.1799717,4.473459,4.2549005,4.0752206,3.7999566,4.2264414,3.4643924,4.3547063,6.2742944,3.4287992,5.8420053,5.787039,4.5440044,4.353051,6.889041,6.2190175
t3442,9.752787,4.644284,5.527668,5.3220406,4.6206217,5.294438,4.411453,4.594244,4.5194063,4.920227,4.749781,4.3813305,5.533226,4.2753506,5.4120393,5.0535183,3.0136998,4.7810917,5.37205,5.095181,4.9655094,4.895078,5.1596203,5.0373144,4.6298213,4.0984955,4.0012393,4.38507,4.461876,5.1524525,6.210652,4.2838306,4.9460745,4.314211,4.6679544,6.149288,4.9414797,4.5499554,5.1066165,5.933605,4.253471,4.5838046,4.4513526,3.3048208,4.6272197,5.114785,4.672523,5.3988523,4.830297,5.37303,4.3986707,5.0530043,4.9683313,6.1301355,5.2148066,4.237259,4.2372804,7.079543,4.1411123,4.3585396,5.053193,3.9223235,4.66556,5.616922,5.8129497,5.6110835,4.502662,4.0344043,4.4168873,4.3368335,4.670196,4.605921,3.359564,5.7863317,4.7999153,6.231273,4.6471806,6.6093216,6.3082943,5.9422836,4.8058276,5.34074,5.928138,6.04625,4.6376963,4.4989357,5.2478495,4.651319,5.4069123,5.529389,4.5047956,4.537874,4.8798733,4.63487,5.0096292,6.2844677,3.8206453,4.7058754,5.847845,4.1047974
t3444,4.29074,5.54102,5.44956,5.698401,6.6534386,4.836235,9.286174,6.08433,5.2454376,5.338371,5.0462966,5.8052864,5.236264,4.7740517,5.254667,4.91224,2.564846,5.91953,5.622523,6.704097,5.7471137,6.8414063,7.009206,5.9285192,5.204792,5.3420362,5.592108,4.403211,4.8108644,5.3403573,3.9789462,4.851651,4.9820924,4.138463,4.949318,6.001107,6.1194196,4.3524346,3.1004753,5.611495,5.980786,6.730105,6.5231605,5.9826903,6.084031,5.196338,4.572495,4.9886584,4.9179068,5.9639654,5.9534936,5.684265,5.1969743,5.9772468,3.7164228,5.425451,4.6885443,6.3599305,5.6381116,4.866465,5.028828,4.9625473,4.7590003,4.1949377,4.23194,5.1124716,5.1797037,5.3402486,5.055674,3.3595915,3.2583902,5.0658145,6.339369,4.7352586,5.226546,5.360696,6.0669394,6.4519553,6.1001115,4.1900024,5.30842,4.5728755,5.0555115,4.547819,3.5394318,5.0425105,4.9999256,6.0917497,5.7063265,5.6176867,4.493278,2.9640193,2.523398,3.8740773,6.3123794,6.950787,3.7896514,4.0663533,5.646232,6.1008344
t3445,4.2792153,5.532786,5.427478,5.696927,6.641923,4.828168,9.301995,6.0975327,5.265737,5.318266,5.024985,5.8095694,5.253178,4.79183,5.2460556,4.9243417,2.5815952,5.933713,5.617764,6.719003,5.739501,6.840424,7.017057,5.908774,5.2184544,5.349082,5.6115494,4.3969064,4.825116,5.332834,3.9958625,4.8608527,4.9859047,4.15575,4.9359503,5.992402,6.1179876,4.343622,3.0935054,5.6027308,5.979428,6.7362866,6.5263867,5.9975114,6.1006775,5.2003865,4.5760345,4.99314,4.929002,5.9843135,5.959762,5.694987,5.1804156,5.996921,3.7030244,5.4325824,4.666948,6.380466,5.657444,4.8538485,5.0211043,4.94176,4.7608814,4.177334,4.2121215,5.10713,5.1577206,5.3485146,5.0747633,3.3561146,3.2649705,5.0869603,6.353583,4.7558737,5.222284,5.352082,6.066806,6.4464545,6.091685,4.1987505,5.290849,4.5602612,5.0396686,4.545186,3.5426197,5.045636,4.9808106,6.1068006,5.7102904,5.6194963,4.487459,2.967847,2.5338523,3.8623905,6.321995,6.9538407,3.7880077,4.066595,5.6292934,6.1205235
t3446,3.0720458,5.3739915,4.949237,4.7181697,11.83555,5.642835,5.1423492,4.5069923,5.0793786,5.473102,5.6696496,4.3569627,4.6484537,5.7269115,5.0800605,5.065768,3.8326178,4.104065,5.1443415,5.6690025,4.6933236,5.095028,4.737061,4.830893,3.9119945,5.411459,4.2691708,7.235712,5.405573,5.326917,4.240339,3.9782498,4.643668,5.117609,5.0000067,4.704543,5.814955,4.6742153,4.0623355,4.797015,4.8776026,5.368348,5.3057227,4.9807453,6.5657263,2.893033,3.729437,5.371499,3.2998133,5.8243065,5.6533313,5.327306,4.364057,5.802489,4.5920978,6.5439777,3.891995,4.01891,4.8768034,5.2204256,6.006593,6.9742026,5.859806,5.6674075,3.660496,6.165722,5.349272,5.4890194,4.567684,4.5307913,4.2953434,5.580434,6.3510838,4.303617,4.327468,4.8782287,5.4099636,4.796817,5.2177706,3.9944324,7.3276987,5.2675815,4.5589747,5.3585944,4.992975,5.424797,4.878833,4.053802,4.083875,3.5419018,5.4129972,5.6829815,4.4596863,6.020837,6.1288176,4.27746,5.117257,4.0931306,3.0699081,6.8603716
t3447,3.071658,5.3766823,4.9433417,4.7161965,11.82828,5.6407313,5.1477146,4.5068817,5.0822287,5.469924,5.6712184,4.3587136,4.6473055,5.730593,5.0840936,5.070054,3.8399723,4.101076,5.1491733,5.6638513,4.6860666,5.090686,4.737706,4.8322344,3.9089408,5.4117255,4.2716384,7.227301,5.405505,5.332017,4.243919,3.9855127,4.650312,5.117701,4.996384,4.70656,5.8138866,4.6801395,4.0647426,4.7930336,4.880314,5.3729873,5.3093553,4.974689,6.5689735,2.8979008,3.7289975,5.370933,3.301766,5.818712,5.6459303,5.3286076,4.369163,5.795276,4.5901265,6.543302,3.894856,4.0246983,4.87967,5.215994,6.0032945,6.972557,5.852653,5.671594,3.666282,6.1723557,5.344541,5.4813046,4.5668216,4.525108,4.30261,5.574652,6.3580513,4.3100214,4.322076,4.873301,5.4069986,4.8047924,5.2099967,3.9885252,7.322748,5.269825,4.5576186,5.358788,4.998862,5.427789,4.871649,4.046834,4.0869713,3.54371,5.410255,5.6813917,4.458329,6.016814,6.1268554,4.2854557,5.1238284,4.092763,3.0754166,6.85674
t3448,4.4481587,5.5401196,3.9894948,4.8462157,6.1336837,5.7618203,3.9421048,4.836091,5.607287,-1.1394889,5.7526526,4.7028832,5.738513,5.1877193,5.1348443,7.0209646,3.4430547,5.4007745,6.6309075,5.198064,5.468246,5.5978,3.7076194,5.24456,5.935947,5.759413,5.5872617,1.7882049,4.635023,5.879656,6.6450815,5.7337775,5.0572596,4.832883,6.355077,6.0132947,5.3491817,3.8503783,4.4322667,4.6520686,5.8061686,4.729708,5.480025,3.8079278,5.400554,5.4239154,7.081486,4.6318336,5.5595627,3.9746368,5.1756744,5.0810003,5.06464,4.8806887,6.055038,4.952516,4.734083,3.3338244,4.6473927,6.032021,4.8794374,5.34859,4.891954,3.758999,4.475929,6.782918,3.282407,4.8287306,5.4756,6.601155,6.1425285,4.5290422,4.636631,5.8304152,5.1480894,5.0589204,5.1627235,4.223496,5.236086,5.2563295,5.2241096,4.6778965,5.6792164,4.9963226,7.1318717,3.2276146,6.529754,5.0108247,4.2350736,3.1916878,3.1159315,5.339727,4.575429,5.0423427,5.43588,5.857219,5.6846266,4.7199864,5.444283,3.071595
t3449,4.447613,5.5404,3.9892793,4.845517,6.1337533,5.7632136,3.9413168,4.837414,5.6070833,-1.1387073,5.7533965,4.702751,5.7377315,5.1880817,5.1352286,7.02088,3.4436445,5.4005527,6.6314116,5.1973968,5.467957,5.5976586,3.7081015,5.244219,5.936156,5.759517,5.5877647,1.7876027,4.635394,5.8803215,6.6453905,5.7352,5.0572786,4.8333464,6.3553114,6.0133157,5.3486223,3.8506866,4.4322824,4.651615,5.8070164,4.7298293,5.480222,3.8076782,5.4011383,5.424608,7.0816154,4.6320405,5.559854,3.974769,5.1762953,5.0816855,5.0651965,4.88013,6.0551095,4.9534383,4.7338653,3.3332636,4.6481857,6.0318794,4.878855,5.3491197,4.8922243,3.7583656,4.4758863,6.7826843,3.2822325,4.828278,5.47515,6.6006403,6.1432137,4.5284944,4.637247,5.83031,5.1483727,5.0589733,5.163485,4.2229633,5.2358446,5.2570224,5.223887,4.6772165,5.6797695,4.995675,7.131776,3.2268226,6.530288,5.010401,4.2343125,3.1910472,3.1161935,5.3405547,4.575741,5.0428967,5.4362717,5.8574104,5.6846843,4.720216,5.444758,3.0712547
t3450,4.7631,9.755718,6.653927,3.904116,4.291063,5.535419,4.236087,4.915465,4.9349484,5.4347243,3.524446,4.960372,4.756427,4.503771,5.5256386,4.5502915,2.6875322,6.525022,6.061067,4.0540752,4.1621647,3.693442,7.3983645,5.6406846,2.5428505,2.4919715,5.766424,3.7110646,3.4116662,2.6721177,7.369972,4.675423,4.7074366,6.430225,3.6481142,3.889309,7.0236783,7.095692,5.852582,6.6308174,5.430256,3.770542,4.744288,3.1041374,5.0128355,5.157098,5.5319843,4.944803,5.181583,5.4794254,5.020688,3.72772,5.37346,6.087795,4.4376845,5.577278,5.120608,4.532866,4.3421445,6.7171507,4.9781914,4.0842223,4.0523834,5.881078,4.822535,5.6480546,4.9026136,5.8833494,5.336201,4.7380967,5.644505,6.130266,3.771415,6.035615,3.3710823,3.3169522,3.9811306,5.761047,5.532529,3.6644971,5.2490034,7.230138,3.6664414,5.442089,5.359346,6.3055987,4.3476186,4.5433006,6.9835305,3.472046,5.753564,5.88114,5.469839,4.5083156,3.1260643,5.65707,6.0834227,5.791507,3.3673031,5.2032714
t3451,3.4176123,5.775699,4.2371135,6.516038,6.787641,4.4931617,6.2085094,5.163018,6.1854877,4.576146,5.1166043,-0.44039705,5.876353,6.758583,3.7240126,4.7491026,2.3903654,3.5997286,4.386101,3.2428997,4.698832,5.146619,6.5553474,5.9015255,6.618412,3.544703,5.1729436,8.03071,7.3931494,4.5179963,4.2773833,6.3225584,5.4074802,4.1689053,6.747398,6.9302635,4.48496,4.4313693,4.3494334,6.655021,4.150956,6.103137,2.7192605,3.8917441,3.1067626,5.5559235,4.1406107,4.429165,6.176422,5.7006583,3.8423848,4.957553,4.9189687,3.7780051,4.7670064,6.3331904,3.8869898,4.2437363,5.8255663,6.503159,3.9401715,5.6099153,6.9064445,6.578777,4.128837,4.310023,4.76463,8.424746,5.4832478,4.0603614,4.627658,3.456636,5.419569,4.515365,5.3023334,4.085025,5.5711336,4.7691092,3.9834785,5.923064,5.4015474,4.2581024,4.5138493,3.1686392,3.0906842,3.7801611,4.810855,5.682039,5.3392444,5.267944,5.8278236,2.4641066,7.551451,5.6141496,3.9263296,4.690305,6.688104,5.5266213,5.073071,5.2690716
t3452,3.4025183,5.794703,4.223349,6.5341554,6.804501,4.4712033,6.223817,5.1832495,6.192362,4.584285,5.1243505,-0.42219836,5.8684216,6.7631216,3.702564,4.734596,2.3709931,3.5911264,4.3947005,3.2261617,4.690366,5.1631765,6.570346,5.9072347,6.6413894,3.5287337,5.171825,8.045947,7.4129157,4.5244718,4.2758613,6.310801,5.3943114,4.151244,6.7709994,6.950314,4.488908,4.44991,4.3452983,6.6336403,4.1643653,6.120031,2.7235231,3.875819,3.1136642,5.5475516,4.139751,4.4328456,6.184073,5.710646,3.8260472,4.9533863,4.9212437,3.755092,4.7800217,6.3491783,3.8935623,4.245246,5.817601,6.522029,3.9252927,5.5959454,6.9055376,6.5764627,4.1057215,4.305839,4.7673044,8.441438,5.4723053,4.038169,4.639322,3.4364517,5.4279184,4.509391,5.3050995,4.09676,5.559231,4.756796,4.0049686,5.9261074,5.4122686,4.2558866,4.5226727,3.1673841,3.0890603,3.760931,4.8104863,5.690419,5.352539,5.2488146,5.837875,2.4531324,7.5745115,5.6339417,3.9147646,4.688883,6.663918,5.519961,5.051186,5.2523994
t3453,6.631412,4.755587,4.9927917,5.7647004,5.3389735,6.590656,5.3435583,4.752643,5.342708,5.600605,11.069508,4.229194,4.9014034,5.0829277,5.031588,4.424674,3.2819767,5.979143,5.9280066,3.9782667,6.3979125,4.293004,3.3805926,3.130947,4.4723716,5.982059,4.833041,4.694354,3.1105754,6.0540915,4.568499,4.4904666,4.6533246,6.870907,4.0434155,6.598676,3.355493,5.6958585,4.5223284,4.0009995,6.2920327,5.217723,5.4948397,5.6965504,5.8122582,3.3785791,5.0323944,4.807812,3.7947402,4.902324,3.2453506,3.787184,4.8351154,4.206592,5.242133,3.7728958,5.688995,4.666409,4.1859,4.501981,5.383715,8.197377,4.4933395,4.2350726,4.56974,4.004888,4.5651836,4.5490327,5.169419,5.647367,3.6725914,5.2384405,4.12532,3.9894202,5.8414874,6.1942596,5.9125557,6.164016,4.350642,6.4896493,5.283989,5.3289804,6.1591034,6.9004235,4.3448215,4.0314016,5.2210608,3.5522027,5.246895,3.8334515,5.5790176,6.1759634,6.177253,5.132405,5.903179,5.472859,6.5800653,4.9960337,5.0283666,5.846216
t3454,10.509526,5.165981,5.538083,5.8813753,4.092792,5.7552137,3.8435967,4.098452,4.6131043,4.9638724,5.2185864,4.986307,5.919984,4.0771704,5.6848493,4.64757,2.9441252,4.311871,5.9714456,4.792836,5.728633,5.5165033,4.8462315,5.6209073,4.651675,4.419056,3.8948593,4.657563,3.9133754,4.9848814,5.696291,4.9742603,5.102077,4.6279464,4.873147,6.339958,4.7129307,4.8651576,5.2846384,5.340614,3.7107286,4.4038935,4.3352413,3.822679,4.2730956,5.2210526,4.7636495,5.556195,4.4347367,5.1458077,4.6340227,5.215243,4.956811,6.390482,5.519429,4.948253,4.5454597,6.962006,4.27527,4.566669,5.031506,4.2619944,4.804242,5.82614,6.049667,5.658467,4.1587324,3.7528644,3.8957732,4.4837203,4.336712,4.6801434,2.9062064,5.891325,4.8637915,6.36439,4.353084,6.782137,5.690625,6.244484,4.575563,5.2385244,6.0417256,6.0542336,4.605985,4.473507,5.1716976,4.925697,5.44031,5.669801,4.725597,3.8824492,4.464802,4.5422707,4.602939,5.685026,3.5665858,5.163909,6.1364717,4.7226725
t3455,10.522689,5.176599,5.534942,5.892552,4.084882,5.7654266,3.837256,4.0864143,4.6096215,4.966566,5.2275133,4.9944177,5.931983,4.0671015,5.6958175,4.6360765,2.9449172,4.3022113,5.980607,4.788929,5.7414813,5.524223,4.8428774,5.6321087,4.649136,4.4304376,3.8875291,4.6561155,3.9029732,4.9797773,5.6894126,4.9864125,5.0997696,4.631872,4.877493,6.352035,4.7056165,4.865716,5.291048,5.335627,3.7062197,4.3939533,4.331814,3.8298283,4.261725,5.2284713,4.7628098,5.565218,4.422408,5.1421967,4.634431,5.2141805,4.9566607,6.401244,5.5302563,4.96021,4.5493803,6.96702,4.271016,4.569366,5.035171,4.2661757,4.8072596,5.837129,6.0606613,5.659362,4.1482873,3.7409527,3.884164,4.478053,4.3285437,4.6812863,2.8984542,5.8932757,4.8622646,6.3747115,4.3444757,6.7832923,5.684453,6.253675,4.5685954,5.2407923,6.047017,6.055792,4.602581,4.4682827,5.172231,4.932442,5.4497976,5.6747837,4.7303524,3.8753247,4.4551525,4.5436673,4.592518,5.679007,3.556472,5.1753945,6.1417637,4.73025
t3456,5.439506,5.6740522,5.5588384,3.6750612,5.2494545,1.4456795,4.725717,4.4189696,5.261175,4.8917766,5.541229,5.5097566,5.424959,4.629866,5.28606,5.450953,1.8760433,3.4496558,4.440816,4.6025352,4.1885653,3.972419,6.2042165,8.486755,5.1649466,2.7971785,4.537509,3.4906301,4.6801853,5.017453,6.7034545,4.684874,4.6845317,3.9298692,5.242154,4.451052,6.152448,5.6974025,7.5251317,5.131143,4.7836494,3.9621108,5.783683,3.092236,2.8906763,6.649382,6.9150124,7.0314965,5.3057156,4.308567,7.4349656,4.028818,2.7437825,3.463361,3.7919714,8.460991,3.4255512,4.4563985,4.498576,3.8184073,4.4271894,6.3337173,4.2966967,8.226872,5.2328506,5.7898493,4.220596,4.1838574,5.421322,5.7126923,5.9803405,3.9430408,3.1592991,5.8031135,5.474244,4.3402433,4.1027656,5.2556505,6.7578764,4.727147,5.2218556,7.4042296,6.100682,4.2283735,4.4052825,4.213117,2.9158182,5.007352,5.4126854,5.8100324,2.487571,6.265596,3.5138423,7.5532036,4.8511353,5.1348987,3.8012981,5.6385612,5.09358,4.3912997
t3457,5.4493823,5.670587,5.5617695,3.6571681,5.2673335,1.4278231,4.7078376,4.437109,5.2601786,4.882976,5.534076,5.4975023,5.4349604,4.64013,5.302757,5.440942,1.8830063,3.4469006,4.4512563,4.612887,4.187548,3.9734855,6.197138,8.476386,5.1646376,2.7995112,4.5380054,3.486861,4.6904745,5.007261,6.7025905,4.682441,4.6762543,3.9341629,5.2264404,4.44698,6.1456532,5.7071056,7.524657,5.1484027,4.8006883,3.9634454,5.7693386,3.080122,2.9170165,6.6605277,6.9157953,7.0307455,5.325696,4.299169,7.4431415,4.0428376,2.743065,3.4777305,3.79341,8.4597845,3.4333825,4.4567113,4.50841,3.822813,4.440277,6.3345094,4.279893,8.199965,5.2503486,5.812371,4.245201,4.1869044,5.4308786,5.716769,5.977995,3.9255083,3.177589,5.790646,5.4673934,4.3348064,4.093219,5.246415,6.77188,4.732898,5.2117085,7.3777957,6.0911775,4.2389746,4.3809404,4.219509,2.906447,5.0004506,5.416627,5.805615,2.5047143,6.2581816,3.500348,7.537285,4.832418,5.118148,3.7916408,5.647,5.0947933,4.3757424
t3458,3.0939085,5.414628,4.880928,4.6997666,11.657579,5.587431,5.2097793,4.5035825,5.161334,5.394721,5.664999,4.359091,4.655019,5.747816,5.1877947,5.1301665,3.9507108,4.050244,5.1693053,5.564841,4.578329,5.009527,4.7483196,4.847572,3.8373022,5.4274893,4.3430457,7.1197276,5.421433,5.355559,4.345119,4.0789876,4.724109,5.1170073,4.9958816,4.7207623,5.8085732,4.7416,4.1073685,4.694978,4.882969,5.411813,5.3163376,4.872032,6.609486,2.9335966,3.759088,5.377202,3.3252861,5.76613,5.577655,5.3513308,4.3856936,5.7190576,4.558704,6.5624537,3.894067,4.1091223,4.924461,5.1886306,5.996102,6.9627886,5.791889,5.7458,3.7896743,6.2379355,5.2956805,5.4041266,4.5609713,4.464643,4.373625,5.519402,6.4266768,4.374609,4.2754893,4.826579,5.380979,4.8938837,5.1298714,3.9286122,7.2784333,5.294728,4.5564775,5.3457494,5.0436273,5.454768,4.7908816,3.9782448,4.115555,3.541449,5.3904886,5.67665,4.424809,5.9879785,6.1168394,4.3788533,5.181576,4.0821266,3.18959,6.8404393
t3459,3.0917432,5.4159565,4.8808703,4.6973977,11.660478,5.5880055,5.210147,4.5068684,5.1587167,5.3973875,5.665482,4.359828,4.653859,5.748175,5.1846137,5.1300893,3.9473464,4.0518484,5.167281,5.5679855,4.581573,5.012073,4.7460766,4.84593,3.8402922,5.424298,4.3400903,7.1230845,5.4183455,5.3541837,4.341941,4.0767655,4.721954,5.118594,4.9980865,4.720453,5.8082175,4.7396946,4.108265,4.698198,4.8834305,5.410139,5.315088,4.8751507,6.6080666,2.9304907,3.7598913,5.3761144,3.321885,5.7694497,5.5791435,5.35051,4.3828964,5.7211814,4.5624504,6.5611663,3.893894,4.1063824,4.9205008,5.189301,5.9969788,6.966283,5.7932386,5.742707,3.7862487,6.236801,5.2961855,5.4054694,4.564258,4.4658117,4.371517,5.520621,6.4255557,4.371893,4.275371,4.826947,5.379677,4.891384,5.132303,3.9289858,7.280012,5.295327,4.55379,5.348441,5.0427804,5.4516454,4.793068,3.979538,4.117046,3.5389323,5.3909693,5.6784334,4.4281774,5.9897842,6.1155114,4.3766975,5.1795545,4.083288,3.1860726,6.8425803
t3460,3.3241436,3.7077215,4.4189463,5.6295576,3.5930178,5.127028,5.272832,3.6593015,5.0735455,4.381859,0.49178028,5.3300323,4.9389453,7.0939503,4.512313,6.002212,2.8385026,5.2322125,5.610628,4.514345,5.5287547,3.9339945,5.448915,2.7203338,4.2777286,6.735779,6.6001554,5.3214083,5.1053424,5.2393203,6.108727,6.357703,6.245776,5.4789805,3.4479132,4.3206124,5.198703,5.8027453,4.710137,3.7310715,4.448269,7.4702373,5.3430037,3.0822217,6.2601094,4.420292,5.363022,4.7866015,7.514591,3.3312228,8.009602,6.120283,4.8655624,5.513187,4.766134,5.8386497,7.1000032,2.8698144,2.8908372,5.8357635,4.603926,6.732755,4.805851,4.5547256,3.8857129,4.5036793,3.9381843,4.0516224,5.656904,2.4753199,5.7530017,4.3046727,3.0543587,5.1961985,4.585587,2.824742,4.088719,4.6102037,6.0027914,5.2844205,3.9697545,4.2402515,4.648772,4.276187,3.6767411,3.4572399,4.7805376,5.4388127,5.2150083,4.67333,4.1638246,4.5711765,6.7341423,4.0218782,5.957617,4.951307,5.397903,6.826371,5.6251926,5.9324245
