"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109"
"t121",0.067231368214911,0.167912773392378,-0.0124938251092459,-0.118131396774911,0.0484913306735816,-0.000778610607756171,0.0432585934906821,0.182418175691272,-0.000704854559291703,0.00649090977394277,-0.0301418434659924,0.00567046314657325,-0.110667600148422,-0.0126712116774312,0.000997852535726949,0.000122304040700027,-0.00414695124508198,-0.280430742977596,0.231250559976363,-0.00224706559990162,-0.000184295577988105,0.000313753936000401,-0.00577139038128743,0.00257780377374786,-0.000358003175550776,-0.000292085231950026,0.000171806840331855,-0.000158302586816539,0.000232048503822687,-2.17680184657208e-05,-1.52028349055363e-05,-1.07520606218938e-08,-0.504648089936732,-0.0192905604070736,0.00119960154905137,0.0143979116138685,-0.00174647789353371,0.00347200272776602,-0.00057860567223181,0.0266108509248747,-0.0320072444130844,-0.0484099950282229,-0.000569917919366773,0.0376494130341033,-8.57872001678341e-05,-1.73703245453221e-05,-4.67498440298586e-06,-1.17862326397722e-06,-5.03059781846405e-06,1.62332323482258e-05,0.000158341670495417,0.0016790633265604,-2.42987114512437e-05,-1.96608727070968e-06,8.02329425170743e-05,2.21974137671271e-06,4.41009997200891e-06,3.9591915645381e-06,1.18482780700091e-05,5.51346876537795e-05,0.000317699354604506,-1.51816865890751e-05,-0.00782164891584318,-2.64115099111947e-05,-0.0136241414092526,7.56501373622457e-06,8.10492247385608e-07,1.15020938373312e-06,1.67280626273136e-06,7.44501443373778e-09,0.000147769453752828,-3.26608876574251e-07,-1.38819488536386e-05,-1.25835993130882e-06,9.88864530574575e-08,3.77582289191186e-06,-5.04544861426072e-07,-3.08375966843144e-16,5.87809389798928e-18,1.46421874361322e-07,-6.42559911515073e-07,3.46944695195361e-18,-9.21897513537686e-17,-1.53769039982955e-16,5.15212872365112e-16,-1.33611038497859e-16,2.02203705168547e-16,1.96556923737872e-16,-1.78791714506438e-17,-0.000840722586306033,-3.10843831228448e-16,1.19023914149495e-15,3.90312782094782e-17,3.56909223022671e-17,1.39793277107669e-16,-1.9717374295772e-16,2.33387077566199e-16,-2.48875868121894e-17,4.02846078452137e-17,1.31624969491706e-16,-3.37141135783667e-16,-1.52655665885959e-16,2.97415987285248e-16,-1.02427213204281e-15,-4.6447221069279e-16,-8.29631502385908e-16,1.36696209906972e-15,-2.95560537916855e-17,0.707106781186547
"t122",0.067231368214911,0.167912773392378,-0.0124938251092459,-0.118131396774911,0.0484913306735816,-0.000778610607756182,0.043258593490682,0.182418175691272,-0.000704854559291701,0.00649090977394277,-0.0301418434659924,0.00567046314657326,-0.110667600148422,-0.0126712116774312,0.000997852535726929,0.000122304040700086,-0.00414695124508197,-0.280430742977596,0.231250559976364,-0.00224706559990164,-0.000184295577988,0.000313753936000428,-0.00577139038128742,0.00257780377374796,-0.000358003175550799,-0.000292085231949929,0.000171806840331877,-0.000158302586816636,0.000232048503822684,-2.1768018465661e-05,-1.52028349054689e-05,-1.0752060631445e-08,-0.504648089936733,-0.0192905604070737,0.00119960154905137,0.0143979116138685,-0.00174647789353368,0.00347200272776614,-0.000578605672231833,0.0266108509248748,-0.0320072444130846,-0.0484099950282229,-0.000569917919366635,0.0376494130341031,-8.57872001678618e-05,-1.73703245472988e-05,-4.67498440279157e-06,-1.17862326363173e-06,-5.03059781870887e-06,1.62332323475761e-05,0.000158341670495958,0.00167906332656034,-2.42987114512918e-05,-1.96608727045692e-06,8.02329425170327e-05,2.2197413770632e-06,4.41009997198348e-06,3.95919156446871e-06,1.18482780699426e-05,5.51346876527109e-05,0.000317699354604742,-1.51816865890161e-05,-0.00782164891584276,-2.64115099107988e-05,-0.0136241414092523,7.56501373610314e-06,8.1049224749663e-07,1.15020938407095e-06,1.67280626275912e-06,7.44501422598685e-09,0.000147769453752058,-3.2660887676835e-07,-1.38819488537887e-05,-1.25835993188006e-06,9.88864533482473e-08,3.77582289152328e-06,-5.04544861441251e-07,3.52571781907409e-16,-1.01573975651185e-16,1.46421875138187e-07,-6.42559910474239e-07,3.40005801291454e-16,4.99309962226597e-17,1.31422931937887e-16,-3.90312782094782e-16,4.13027287459108e-16,-1.07119174641568e-16,-2.49563044283403e-16,-5.52604294788706e-18,-0.000840722586305184,3.25493586822855e-16,-9.22261031593615e-16,2.65412691824451e-16,-1.29704127480754e-16,-1.4689688414178e-16,1.79342563862917e-16,-3.74091407222221e-16,1.71136143153022e-16,-8.84101946617137e-17,-2.16837620868501e-16,5.62475614572642e-16,3.36536354339501e-16,-2.13243245360161e-16,7.52952054979637e-16,6.61797006085152e-16,6.357761539455e-16,-1.90602741922952e-15,-2.95560882505435e-17,-0.707106781186546
"t67",0.0673046167542731,0.168469928034951,-0.012537421265922,-0.11863798513218,0.0487637609400873,-0.000784748933233841,0.0436896580216628,0.184279262906181,-0.000712420514919507,0.00656091614406065,-0.0307196630200043,0.00579996045720976,-0.113267835167542,-0.0129948348010007,0.00102529039230796,0.000126653142038132,-0.00429831354189396,-0.291277857767279,0.240312741560295,-0.00235108175230662,-0.000193013834564206,0.000329141824540946,-0.0061746790900045,0.00288731546964194,-0.000407712527686054,-0.00034293982766663,0.000209503236918641,-0.000199821697050698,0.00031729016192647,-0.000130129340721828,0.000255446981550123,9.65333732011997e-08,0.496618637100143,-0.0113378116144738,0.000748059031139433,0.0090953513263056,-0.00120199637301351,0.00250371836857571,-0.000440433917752263,0.0209879894574303,-0.0252866965400148,-0.0394669125853351,-0.000474328457672478,0.0315220779617095,-7.30201580805452e-05,-1.50128877789576e-05,-4.04094120494414e-06,-1.029102536249e-06,-4.3933514931177e-06,1.43084390297615e-05,0.000139950714361474,0.00148516030928089,-2.15315728112515e-05,-1.74666399025818e-06,7.151175759618e-05,1.9818341997189e-06,3.93854222163666e-06,3.53729537249693e-06,1.05867076218261e-05,4.92938859041753e-05,0.000284174984021648,-1.36617374087156e-05,-0.00704157829404461,-2.38405226265786e-05,-0.0122984995786688,6.83037897677421e-06,7.33034230329666e-07,1.04145443831881e-06,1.51611397311568e-06,6.76731573182186e-09,0.000134424242101547,-2.97664562196818e-07,-1.26646462467284e-05,-1.14846538746513e-06,9.03238059934363e-08,3.47400078651305e-06,-4.66322233242441e-07,-3.17908182856484e-16,-4.08163968843905e-16,1.50240230298702e-07,-6.75353272319712e-07,-1.96023752785379e-15,4.17469815074556e-15,-3.56942620457725e-16,2.9316826744008e-15,1.27777271328548e-14,-5.60532523175006e-16,-3.42690747212467e-15,1.67651571065467e-14,-0.705797249472162,-1.73781315108106e-14,3.52790505573496e-15,-6.37510877421477e-15,4.5689268565221e-16,7.70028513594368e-16,-1.17049294049468e-15,-3.08742106180993e-16,-6.32836368186489e-16,-6.14709265292674e-16,-8.60648435232401e-16,1.12877297302977e-15,-4.6299769573821e-15,-1.18718216153941e-16,2.7321009004252e-15,2.15929704672213e-15,-4.25440932483312e-16,1.60461921527855e-15,-9.04619547296054e-16,-7.69959513377671e-16
"t68",0.0673000374334233,0.168435808672962,-0.0125347556836073,-0.118607235645258,0.0487474216000037,-0.000784388083148781,0.0436647694215782,0.184172026296608,-0.000711986531450868,0.00655690232291086,-0.0306887224346844,0.00579321922597736,-0.113133145969061,-0.0129783249215678,0.00102391053536857,0.000126446437900305,-0.00429116502511528,-0.290772950138227,0.239892324565986,-0.00234646995157881,-0.000192629707956351,0.00032847099680194,-0.00615903992994888,0.00287771587184698,-0.000406272414721179,-0.000341622265741644,0.000208636653985443,-0.000198953443488581,0.000315801734852635,-0.000129382135722736,0.000253946120524321,9.59639333311978e-08,0.493577943504639,-0.0112532433428263,0.000742330484661599,0.00902522664508909,-0.00119216968046151,0.00248226107126216,-0.000436347784314249,0.020777742364156,-0.0250322787178266,-0.039028599222048,-0.000468565895822762,0.0311269798588553,-7.20054249136806e-05,-1.47763378222036e-05,-3.97720644080418e-06,-1.01106499558979e-06,-4.31615672567094e-06,1.40255276829023e-05,0.000137071425630643,0.00145425876294282,-2.10708910567182e-05,-1.70771401428088e-06,6.98253292749779e-05,1.93364098371977e-06,3.84227097885984e-06,3.45017533977948e-06,1.03255114235095e-05,4.80638790438387e-05,0.000277021701998554,-1.3273662358794e-05,-0.00683973293744833,-2.31166539857972e-05,-0.0119246910553745,6.6217923986962e-06,7.09773660186042e-07,1.00754516368625e-06,1.46562198922312e-06,6.52584328322124e-09,0.000129535794601198,-2.86339483746186e-07,-1.21705652962056e-05,-1.10322530848006e-06,8.66937130171879e-08,3.30672841888924e-06,-4.41223495929993e-07,2.25978354396425e-16,4.49371147631374e-16,1.15570655387253e-07,-4.91508192458634e-07,2.25514051876985e-15,-4.33191061964988e-15,3.29742164512631e-16,-3.14331893846997e-15,-1.2760302524819e-14,5.97937498125756e-16,3.44124821104971e-15,-1.70884729706455e-14,0.708412648930361,1.72931174802939e-14,-3.80576375702801e-15,6.43061992544602e-15,-4.24666252822289e-16,-7.37467317453444e-16,1.14135333944315e-15,1.25548913834486e-16,6.35325741010054e-16,5.81003946803592e-16,9.31402625312611e-16,-1.027234221344e-15,4.61609916957428e-15,8.65278940834926e-17,-2.87372948468621e-15,-1.98755942260043e-15,4.02022165557625e-16,-1.29063426612674e-15,8.65542482429548e-16,1.66207595559435e-16
"t11",0.0632482140876942,0.136852996422431,-0.0100582204744551,-0.0895291725016779,0.0328058137317957,-0.000410775192084746,0.0162193167018348,0.0649920083846905,-0.000220912224913023,0.00200700538692613,0.0234839782129841,-0.0113559337509273,0.262764020350256,0.0539762875425767,-0.0088996872988516,-0.000515924766831821,0.00812023162221822,0.0349531763494056,0.0122135851529192,-0.00132985486507369,-0.000107453082475059,0.000174926353876248,-0.000571337352458748,-0.00175308743918647,0.000319112106873532,0.000356777806208165,-0.00026794371247154,0.000288233518771143,-0.000537837792697072,0.000237325224591302,-0.00039613990630123,-1.42849796193452e-07,-0.00539297642413254,0.0819320610792464,-0.00550384003631482,-0.0673327497334445,0.00954736418324097,-0.0213435871867756,0.00428295500254811,-0.231546562786015,0.280808976862547,0.471146835665546,0.00146955347634697,0.436576617728222,0.0584267182865861,-0.00165714994889806,-0.000439945205616764,-4.11690203933916e-05,-0.000172699958886532,0.000261487712435434,0.00192826857590283,0.0186990076088835,-0.000209784812892307,-9.74150098891364e-06,-3.65793332913486e-05,-8.79856137538524e-06,-2.03511498510095e-05,-2.22026052192339e-05,-6.92482551257792e-05,-0.000410654389028528,-0.00279249897641862,0.000868159423481513,0.544860721288611,-0.000488913822541057,-0.150690326950887,-0.000145531804979276,0.000829187764336714,0.000186553640828204,0.000172227828699828,4.113617386875e-07,0.00738399967363272,-1.35444820430555e-05,-0.000530553080344897,-4.67449848413497e-05,3.47874834309366e-06,9.59342066777329e-05,-1.13442593278447e-05,-3.96788102664884e-17,-3.33426818810848e-17,0.000149919780537992,-8.77959585667346e-06,9.36750677027476e-17,-1.63250136484326e-16,-4.51510118669728e-17,5.08273978461204e-16,8.20942155163195e-16,1.28982111449738e-15,-3.36358715686307e-16,1.05472542592105e-17,-0.000190868390546456,-1.90339313541772e-16,4.73220285844416e-16,-5.52075746229619e-16,-4.08703018618791e-17,2.37666319087381e-16,-1.17207181221502e-16,3.36399504247716e-16,1.67562998708923e-16,-2.0203418189796e-16,4.03790666184694e-16,1.72079350682371e-16,-1.11022302462516e-16,-3.34061485812129e-17,8.11922302650632e-17,-2.7972416050126e-17,7.25331253392802e-17,1.0993810029003e-16,2.31119525135614e-16,1.95164287570214e-16
"t16",0.0643213635763005,0.144128518209795,-0.0106218036180694,-0.0957590646952076,0.0358499224317794,-0.000465951364941346,0.0190558124238803,0.0766691146015011,-0.000262997961696568,0.00239147156751578,0.0326169902499544,-0.0169713130489941,0.398089789248469,0.0853953631029007,-0.0146988300819495,-0.00103683953480429,0.0167363108251982,0.0765633164257439,0.027148546358399,-0.00371712653048322,-0.00031171708766525,0.000542489247165359,-0.00928918378649932,0.00325604405623283,-0.000421719030973066,-0.000307264655565338,0.000160014986162642,-0.000133653009592231,0.000161376558835795,-3.50517686033736e-06,-3.7653727322099e-06,-1.94300561286643e-09,-0.000271673192348883,0.0174194073025965,-0.00127428657518139,-0.0159130177920651,0.00264514504935295,-0.00659666675707178,0.00155270580608284,-0.0961844137674954,0.11751330553195,0.231708863352297,0.00083447193386704,0.260850397441899,0.0417018940325403,-0.00152626528849721,-0.000406131641061314,-5.03278745001427e-05,-0.000212760540263645,0.000521490384712175,0.00492174104205523,0.0519317139642099,-0.000748333486920368,-6.14457313044687e-05,0.00266909817020911,7.82901268115319e-05,0.000157392583775137,0.000143930445005652,0.000432651927873225,0.0020761497847701,0.0122813469991113,-0.00129967523433954,-0.774196847174762,0.000519477291536469,0.159352699012566,0.00015066731850197,-0.000729837765685599,-0.000148561320188791,-0.000126223916792034,-2.3911125519576e-07,-0.00404561913809514,6.48675874576469e-06,0.00023657616691758,2.02882903698892e-05,-1.42883779974172e-06,-2.48867965230697e-05,2.25818764766682e-06,-3.07437493501047e-16,-4.85701109533315e-16,0.00570107017073333,-3.66837818606067e-07,2.89698820488127e-16,-4.14409899500114e-17,-4.56180927648081e-17,-5.18899159751562e-16,-8.38569253777852e-16,-5.91920176068461e-16,2.88603438818378e-16,-2.30456489124214e-18,-1.39515401071844e-05,1.81868882597015e-16,-1.10249623315381e-15,7.18826040357889e-16,-9.90644875395528e-17,-7.0550612891178e-16,2.97247521049853e-17,-5.32964085364691e-16,-6.12454509525495e-17,7.0815443790355e-17,-2.6762442503435e-16,-2.17491793019895e-16,-1.72604985859692e-16,7.91756347544046e-17,-4.97870282416233e-16,-1.37097364710792e-16,4.08527378592538e-16,6.36968776335234e-16,-2.7805937652518e-16,-4.23035656986828e-16
"t25",0.065049591716935,0.149101949053905,-0.0110072730574871,-0.100030985394934,0.0379460614539553,-0.000504209188829974,0.0210347029757921,0.084821302872736,-0.000292424567499323,0.0026603322386092,0.039149845528463,-0.021024505733713,0.495922242498684,0.108218712078709,-0.0189302839226779,-0.00142353030392325,0.0231443769138521,0.107643334337974,0.0383149359983383,-0.0055255613380849,-0.000466729728428093,0.000822264854771009,-0.0161379937527345,0.00740671259457213,-0.00104458573491015,-0.00087811618296813,0.000535980307258658,-0.000510159578340698,0.000802286110904027,-0.000244283417171437,0.000393137144857676,1.4088561992334e-07,0.00502453774742751,-0.0585868079909778,0.00381557379850911,0.0463153560057118,-0.00615416247343066,0.0131023384609007,-0.00243922823907974,0.12373229768886,-0.149555363006568,-0.234655898727631,-0.000699946608246631,-0.205611426033909,-0.0270264764088294,0.000791908464495555,0.000210361162705945,2.18408743006482e-05,9.19581303112159e-05,-0.000186358342817925,-0.00165203470702439,-0.0171260382079484,0.000236265459563567,1.81937091393064e-05,-0.000725116139828555,-2.02933290186542e-05,-4.04767396265296e-05,-3.65896978791376e-05,-0.000109694906397605,-0.000517394868637781,-0.00302004040005434,0.000266030538786486,0.156307608128079,-9.61190304219671e-05,-0.0294384514479177,-2.76358570493411e-05,0.000126295240923115,2.47200518394243e-05,2.02919074708398e-05,3.45834757734647e-08,0.000568264141633956,-8.49558000260969e-07,-2.97956955700762e-05,-2.51683746665929e-06,1.71759103761279e-07,2.23536854047392e-06,-1.67886868043116e-07,3.19248108854722e-15,3.07954536772088e-16,-0.71001611123741,-1.32542000248412e-08,-1.30004514098392e-14,1.6604806131801e-15,-5.01229337969883e-17,-3.57266299877423e-15,8.14419763337212e-15,1.15273730231374e-15,-4.03348884579249e-16,8.05022865927566e-16,-5.8861747364176e-07,2.15225673455309e-15,-2.57496022807433e-15,-1.32272665043232e-15,-2.63124221225511e-16,-1.28050804410521e-16,3.82404572766587e-16,1.17978235407405e-15,-1.65737855731538e-16,-2.29975805758079e-16,1.74147799865836e-16,-9.85103016473443e-18,1.0171984782259e-15,-3.95936611701379e-16,-1.10574668994333e-15,2.88451987989768e-16,1.48969378499508e-16,-1.29058005601812e-15,-1.79771612624989e-16,-7.87744098036457e-17
"t26",0.0650558894450108,0.149144946232761,-0.0110106055093211,-0.100067913000377,0.0379641779045067,-0.000504539748572431,0.0210517969383689,0.084891720767105,-0.000292678736168456,0.00266265447558343,0.0392062209275674,-0.0210594703975418,0.496766137273807,0.10841554763078,-0.0189667709571915,-0.00142686246814345,0.0231995920891746,0.107911092188232,0.0384111321376299,-0.00554113298874466,-0.000468064386927251,0.000824673454462084,-0.016196887692398,0.0074423387111628,-0.00104992932965501,-0.000883009957882133,0.000539201122259312,-0.000513383431123005,0.000807769404023919,-0.000246338200093195,0.000396523188124429,1.42104046168577e-07,0.0050696935612038,-0.0592327284602326,0.00385880753653958,0.0468438615305114,-0.00622880890195236,0.0132692852321596,-0.00247299952971679,0.125589293260972,-0.151810262955253,-0.238582997876652,-0.000712832641795767,-0.209524838533627,-0.0276010125631913,0.00081119078964039,0.000215488865060249,2.24382572713075e-05,9.44801617474246e-05,-0.000192180766058854,-0.00170598349548953,-0.0176923912739962,0.000244326544347672,1.88440101443817e-05,-0.000752726622802449,-2.10934959061229e-05,-4.20821644718195e-05,-3.80535370431354e-05,-0.000114092226871327,-0.000538405306167252,-0.00314391487482899,0.000278578951980182,0.163759031104453,-0.000101021761652969,-0.0309418661804767,-2.90550871593735e-05,0.000133083001933092,2.60901028541091e-05,2.14474309950799e-05,3.67243908978759e-08,0.000604268441053794,-9.06463472629845e-07,-3.18545937419361e-05,-2.69286197563474e-06,1.8407700485166e-07,2.43762685312246e-06,-1.85534780442246e-07,-2.85716521562652e-15,1.04959968773513e-16,0.704162337181619,4.65652043833698e-10,1.28538672761191e-14,-1.53829526449193e-15,1.09417342169494e-16,3.39723908726608e-15,-7.95650507194604e-15,-1.28532167548157e-15,3.06096621285427e-16,-8.96057520175485e-16,-4.04543915887451e-07,-2.19964217293192e-15,3.23219069988624e-15,8.11308485670903e-16,3.79416085089237e-16,4.76302944477317e-16,-3.42248996106821e-16,-8.75379434061282e-16,2.41630879559643e-16,2.25475892741344e-16,-2.16519371471369e-16,-9.47828560647609e-17,-7.9884016068732e-16,4.21692289734788e-16,1.52457604017355e-15,-5.9799170823438e-16,-2.36464493819089e-16,1.13570177567857e-15,2.48129693593898e-16,2.20138150448021e-16
"t3",-0.0317491583805635,0.0447552182464489,-0.00352984983666537,0.0715207085836508,-0.0261122922146505,0.0116193002620437,-0.0654036310796349,0.0106394369980862,-0.00406207370346402,-0.000319947402217274,0.0190772567522038,-0.0229981517720147,0.00960070637736447,-0.0180559816994397,0.0519997876296314,0.00841586984969413,-0.0110685468041605,-0.0145342249115494,-0.0177022399127326,0.0226129141034006,0.00188338778457102,-0.032100575158268,0.556879828875906,-0.35652328123976,-0.00928794000980607,0.0555552270626273,0.00207938454542658,0.0457767264728564,0.00233949868453049,-0.0385233416421777,0.0032215720843883,1.500584089636e-05,0.00124803286743221,-0.0810406426005931,-0.0111656855559619,-0.0121672576266456,-0.0157500189511233,0.0155666463632394,-0.0123475165350186,0.0566055937804802,-0.0486244053328811,0.0454098064023205,-0.0107013423762191,0.00216789976703654,0.0614766399636822,0.00599638803966327,-0.00148090951558467,0.000306178580536049,0.000529618296026836,-0.00319985605740503,-0.00148951334726463,-0.00346234949597692,0.00350274583131201,0.000915414091483359,-0.000985727855477278,-0.000766191998687528,-0.00149682601497977,-4.02147995535243e-05,-0.00388390792215399,-0.000423297714982451,-0.000247629865000082,1.50454339208593e-05,0.00067520566565305,1.26261249008349e-05,7.22620099935461e-05,0.00150363594285166,-7.75026057771994e-05,-0.00232409217382692,-1.79368196693563e-05,-7.73172049022629e-06,-0.000106907029601924,0.000321251309621347,0.00214125184406407,0.00139629612324345,-0.000102509630017402,-7.98849113518851e-06,0.00061670806208187,1.64144916763644e-15,-2.93680862315569e-15,-2.47804628101002e-09,0.712844404117935,1.62370117351429e-14,-2.54734467700174e-15,3.57985391949343e-15,7.24073578872719e-15,3.84810206827257e-15,1.65559840142881e-14,7.04256695015314e-16,1.00243130582347e-14,-4.64853491210965e-07,1.46300013341497e-15,-1.28829684767781e-15,-1.26287869051112e-15,5.61726535743945e-16,1.78369311930097e-15,1.37454240794229e-16,-9.82181992188722e-16,2.45710762372295e-16,2.57767432336792e-16,1.0691522122655e-15,3.41488417841129e-16,-7.70217223333702e-16,6.88394591805061e-16,1.47979229814514e-17,1.03823200037212e-15,-5.56412554919561e-16,-3.00107161343988e-16,3.67645464569291e-16,4.27549901618244e-16
"t4",-0.0317609307133938,0.0448046574593471,-0.00353394355182739,0.0716218556943657,-0.0261600563410142,0.0116484909463834,-0.06560733488624,0.0106732898305958,-0.00407560597078725,-0.000321017849842438,0.0191826055156013,-0.023144856461359,0.00966337376618015,-0.018181971432737,0.0523843275512679,0.00849148182432037,-0.0111699039351448,-0.0146730092344112,-0.0178728563898724,0.0228576214924259,0.0019040698622845,-0.0324616894525946,0.5646900637602,-0.363121101593886,-0.00947079507846533,0.0567473134349481,0.00212751569593685,0.0468913264330878,0.0024011379297935,-0.039774417205263,0.00332872129016111,1.55070057088078e-05,0.00129136143317248,-0.0844990380801816,-0.0116555437509782,-0.0127048749184944,-0.0164902741829779,0.0163356779244175,-0.0130110499726416,0.0599067730671344,-0.05147339557797,0.048367864573396,-0.0114694510077512,0.0023288691769367,0.0665862086630307,0.00656897829313549,-0.00162247811978688,0.000339118082540945,0.000586754935402629,-0.0035946059287641,-0.00168184646081651,-0.00391527558439654,0.00397598646849857,0.00104519026502579,-0.00113494588634232,-0.00088646032441514,-0.00173322387577857,-4.66233236570829e-05,-0.00450412395569724,-0.00049180842662512,-0.000288129409517641,1.78927183935793e-05,0.000804412213564073,1.52200342814419e-05,8.7126759481692e-05,0.00181475872299333,-9.43262362692182e-05,-0.00284522226596076,-2.20756814082179e-05,-9.681072586475e-06,-0.000134534513378391,0.000409347361607764,0.00274833614967624,0.00179732136644599,-0.000132754854545338,-1.10211471816279e-05,0.000892973156143308,-1.93638457063112e-15,2.8363471151829e-15,3.99339767500696e-09,-0.701305390114992,-1.57131252453979e-14,2.5069764706591e-15,-3.51787506324009e-15,-7.16440795578421e-15,-3.7087998376647e-15,-1.59878620759057e-14,-5.79960076772843e-16,-9.44770893191848e-15,-3.71369248047363e-08,-1.36113809501631e-15,1.30308484107373e-15,1.271552307891e-15,-5.70356496874104e-16,-1.72516565152397e-15,-8.55008601911774e-17,9.50276020928353e-16,-1.57926812908368e-16,-2.79084058636991e-16,-1.12063298857982e-15,-3.41040174463611e-16,8.60422844084496e-16,-6.68020876642685e-16,4.32531370412008e-17,-8.91647866652079e-16,4.71844785465692e-16,1.83013326715553e-16,-4.10789920105952e-16,-4.62134713618796e-16
"t76",-0.0936043460545657,0.0172619606453217,-0.00181091407719386,0.102678667969926,0.116835760315159,0.138971177849061,0.0872486095194257,-0.0161220840004498,-0.00280879086714846,0.000916742538435927,-0.000700829989563252,-0.00150839153895449,-0.000357984801144221,0.000388965564073486,-0.000766873230928921,0.000392085168543557,-6.44339058163742e-05,-0.000143170295154009,-0.000189453329024591,0.000501018693319964,4.65218439824533e-05,-0.00394758396649835,0.0236400085217187,0.00552958561482759,-0.000188298861349623,-0.0420454416824141,4.07366350742037e-05,-0.00812912889484202,5.22934905358213e-05,0.516024596397365,0.000617155984919828,-0.000433237464180007,0.00012562297278055,-0.00738800562704322,-0.0498381628048618,0.000780195801217236,-0.000718042979005327,0.000799945921026321,-0.0203665468405831,0.013065575210524,0.0081727962972669,0.000841741948053955,0.0198599482051818,0.000119954823863266,0.000791770887835321,-0.0100544725961263,-0.00136639585109145,-0.00175246636043432,-5.96078234795999e-05,0.55968390913677,-0.000984887410212698,-0.00183756384948234,0.00129143305518922,0.00945444380911611,-0.000197314629093311,-0.00434171363401614,-0.00786359464906048,-9.51749234504723e-06,-0.0036588620194455,-5.02665628974719e-05,-3.12557594885445e-05,1.29497281924768e-06,5.53449118123482e-05,7.61875514864872e-07,4.50586090302758e-06,0.00207172439258226,5.34093488491205e-07,0.017590814189121,-8.23346847828726e-07,2.94211641446396e-05,1.87953376899243e-05,-0.00636425483650771,-0.00552763411984768,-0.521838070302368,-0.00585515937593401,-1.76970697309334e-06,-0.268084210197937,-7.56402312132513e-18,7.64946039326768e-16,1.21877599156934e-10,-0.000708407991625894,-3.29597460435593e-16,2.67964942851965e-16,-1.61823989226125e-16,2.23779328401008e-16,6.89962081359948e-16,0,1.78895739963781e-16,1.94732874573764e-18,-3.55051851245056e-08,6.56113594215579e-17,4.81981516301742e-16,2.99673480474993e-16,8.02990795937567e-17,-2.24530252531973e-16,-2.6841653284322e-16,-2.62092749306175e-16,1.6006991117388e-16,-5.43165838245966e-16,-3.78537437968935e-16,3.1286469911508e-16,2.47198095326695e-16,-1.26088375102041e-16,-2.06096262344443e-16,-3.7773603689395e-16,6.00431163122472e-16,1.1819972084437e-15,1.02120788656151e-15,-2.5602562023645e-16
"t77",-0.0958341865974931,0.0186404520372102,-0.00196419970714462,0.113772640303174,0.134527505471288,0.172588777549252,0.117934827646823,-0.0220302740347164,-0.00393667387536938,0.0012881103590659,-0.00233981061518389,0.0811399141685689,0.00384780495827754,-0.00103389208484014,0.00101266384256551,-3.14319059729808e-05,1.84560029797658e-06,-9.77331372126189e-06,-1.65348260140474e-05,0.000135772170263619,1.34488857303134e-05,-0.00125162590106033,0.0119156375146036,0.00364457582254538,-0.000129890047152355,-0.0307966928684773,3.14062191358187e-05,-0.00648459288716759,4.40265918766874e-05,0.508667430734905,0.00062084260020259,-0.000437394799858343,0.000131302752268509,-0.00972627368743387,-0.0682643724844041,0.00108012908504419,-0.00110098129067472,0.00135302117036066,-0.0426649527276874,0.0373970096026284,0.0239365158242982,0.0061574622884655,-0.1812404514473,-0.000555068452471211,-0.00111973271320627,0.00474417457176671,0.000638440562972301,0.000148673966762419,4.62219218220556e-06,0.131428048970457,-0.000330234398228256,-0.000669638815322093,0.000566412398723457,0.00526895654945272,-0.000147296147525522,-0.003792253430152,-0.00705429063818473,-8.88099730987375e-06,-0.00344557000843429,-5.02513635150248e-05,-3.27543578385173e-05,3.12004684198744e-06,0.000146041525099712,4.89116889393213e-06,2.96877419370574e-05,0.0154861652088776,-4.18619149813448e-05,-0.157083124949567,4.10869475128348e-06,-6.0610287283945e-05,-3.29631006495863e-05,0.00804875315374738,0.00594533751215665,0.528244101766315,0.00523267729403969,-1.78938868663353e-07,0.526035824457573,-1.9787852113404e-17,-5.28798996734438e-16,-1.05431392246309e-11,5.18133243906371e-05,-6.92154666914746e-16,2.20180144235874e-16,1.67100444868735e-16,-3.15719672627779e-16,7.27673316756529e-17,9.44936403429741e-16,6.3497019130972e-17,8.26893891900382e-16,5.90262346845147e-10,1.52503054912433e-16,-3.16543480162331e-16,-9.6710833785707e-17,-9.88189064403256e-17,-1.41445823732317e-16,2.53744247088054e-16,4.80317275661727e-16,-1.47307677295315e-16,5.52074536687343e-16,5.97451298315668e-16,-1.05019555558037e-16,3.40005801291454e-16,1.17302403501366e-17,5.46407294351246e-16,3.59955121265187e-16,2.80808362673746e-16,-6.76758996065452e-16,-3.99594663911233e-16,-1.18758847463832e-16
