"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105"
"t70",-0.0633156957544338,0.196528254812579,-0.0669598743647845,0.0277197169656789,0.00212590261086232,-1.55754595537909e-06,0.0880575311014224,-0.002786188894136,0.0107165786417232,0.00387113795362391,-0.0255318323438487,0.132852463064311,-0.00414821669144505,0.000121288759618954,0.0116059481167699,-0.636617611362971,0.00169486836451709,0.0114609385804138,-0.00158150892329067,0.000137751953746965,-0.0151062631194743,0.0022935683683483,-3.97023162522456e-06,0.000412216220090494,-0.000350125039257776,0.000268058776880257,-0.00124205874843255,0.00494939799123095,-0.0771499863826799,0.00037740202013908,-0.000179965048242368,0.00045910859648068,-0.00113054224130288,0.000414927269141461,-9.4847508993699e-05,0.000253358396636249,-0.000646341076270337,0.000189501360467296,0.00264085911618216,-8.72600849888294e-05,-0.000442184072511942,-0.000269588697769298,-0.0012111257211702,0.0109716847335703,-0.00649520265210123,-0.000400616615471968,0.0638995923702143,-9.30895255015435e-05,-7.7658090748452e-05,0.000160712587138997,1.40021452806577e-06,8.22053471736504e-17,2.26835978557926e-16,0.00230600282188496,-0.000390622216254599,-0.0207570278878766,1.31727069158467e-16,1.81297528483757e-05,5.00951846980537e-16,-4.04747445391878e-16,4.42027130469424e-07,-1.42047514557719e-07,-2.23160508938407e-16,-3.43174167776556e-16,-2.83829930904562e-16,-7.36757814833846e-06,5.30898442667993e-05,9.14606139995794e-07,6.03631909135195e-16,7.95796271699458e-15,-4.70512342194704e-16,2.51827274888841e-06,2.51317170823415e-15,1.22982398827332e-06,-1.41695875586038e-05,1.00915812417506e-15,0.00275997928630846,-0.707106781186548,4.58352342028003e-15,1.58291022219414e-05,2.76381203364103e-05,9.39057168041245e-07,-8.19328109438795e-06,-2.53005564062353e-06,-1.65649179317653e-15,-3.79061495751807e-05,0.000563427673790339,-5.79735279336669e-16,2.14368871815358e-16,1.76597036765971e-06,1.13356936204497e-15,9.31139536205139e-17,-4.79946380074162e-05,7.5619498619812e-06,8.42457159280162e-07,2.01053639257022e-16,-2.75506718836903e-17,4.30072914391367e-17,-1.3012480868259e-16,-1.33515266694725e-16,1.20214558025471e-17,-3.00187364188353e-06,2.28368015212237e-16,-3.4105690042006e-19,4.96327670681442e-16
"t99",-0.0682160667370481,0.228056974369647,-0.0816915305638158,0.0343119593961468,0.0120628677719886,0.000133529263931572,-0.411845129713477,0.00506515899248487,0.00623367000187092,-0.00539123919833537,0.0215379252109925,-0.0702044617098677,0.00412651567734859,-5.73106552749669e-05,-0.0042848226749958,0.0354685361693271,-9.31566846846841e-05,0.00196621169842303,-0.000279212393975087,3.33351474221625e-05,-0.00405887359038277,0.000623925495127818,-1.14546793252792e-06,0.000133937414995677,-0.000116694861887592,9.00161290859621e-05,-0.000422112303474416,0.00165792462859187,-0.0208845862659404,6.55667589256491e-05,-8.84035876735787e-05,0.000218018513137881,-0.000534500429273364,0.000195979164891913,-4.48356157596035e-05,0.000119965119906786,-0.000306111710497545,8.89563213190372e-05,0.00121913450900842,-4.00061511532312e-05,-0.000198034254021963,-0.000119464954143673,-0.000526688672841182,0.00468005455006429,-0.00272490959497576,-0.000158053213005362,0.0247490621639039,-3.03952379745855e-05,3.1322574213759e-05,0.00077450055866819,1.24308486308742e-06,1.09655433153114e-16,-1.48119821389376e-16,0.00153809444252932,-0.000244402665599924,-0.00854993906744911,8.9320406816564e-17,4.97448029297248e-06,-1.99225370352439e-17,7.54923715513653e-17,-1.27767227698046e-06,-3.69055648063237e-07,1.12799912873012e-16,-2.66199535700751e-16,-3.74195944050869e-17,-6.01342520012818e-06,4.32686443957109e-05,7.41169270610465e-07,-5.40430825974586e-16,5.72835018361203e-15,1.35266857917567e-16,2.04390624046628e-06,2.1508661277279e-17,1.00157305714865e-06,-1.1774198511696e-05,-4.56525578419002e-17,0.00151081620857533,1.84146800881835e-16,4.41626052321887e-16,1.62803059720375e-05,3.04089309746442e-05,1.03867412845166e-06,-1.0404103683189e-05,-4.778187494867e-06,4.00544656460876e-15,-9.57199122503976e-05,0.306339594787161,-3.43252626600518e-16,2.79711727988195e-16,5.18902669947213e-07,3.33986780760922e-16,6.85697860365261e-16,-0.393044293511793,1.87543500294997e-06,2.17368988164711e-07,1.47869440205192e-16,-0.707106781186546,-4.88512031333392e-15,3.77431953595368e-15,8.25416227166227e-16,4.03669748298735e-16,-9.39365766450262e-07,6.31329740916336e-16,1.5713932079932e-16,6.26693555983125e-16
"t100",-0.0682160667370481,0.228056974369647,-0.0816915305638158,0.0343119593961469,0.0120628677719886,0.000133529263931564,-0.411845129713478,0.00506515899248508,0.00623367000187119,-0.00539123919833531,0.0215379252109923,-0.0702044617098679,0.0041265156773487,-5.73106552752415e-05,-0.00428482267499609,0.0354685361693272,-9.31566846846102e-05,0.00196621169842316,-0.000279212393975232,3.33351474222248e-05,-0.00405887359038276,0.000623925495127742,-1.14546793272744e-06,0.000133937414996051,-0.000116694861887802,9.00161290859963e-05,-0.000422112303474357,0.00165792462859195,-0.0208845862659405,6.55667589257508e-05,-8.84035876735129e-05,0.000218018513137726,-0.000534500429272271,0.00019597916489195,-4.48356157596564e-05,0.000119965119906728,-0.000306111710497489,8.89563213187852e-05,0.00121913450900808,-4.00061511534695e-05,-0.000198034254022465,-0.000119464954143818,-0.000526688672841138,0.00468005455006378,-0.00272490959497582,-0.000158053213005446,0.0247490621639044,-3.03952379743955e-05,3.13225742138702e-05,0.000774500558668264,1.24308486360265e-06,-1.34971018013334e-17,7.79975314338766e-17,0.00153809444252946,-0.000244402665599981,-0.00854993906745033,-1.32683573858212e-16,4.9744802926528e-06,-1.10767453004905e-17,-5.57271971067764e-17,-1.27767227697562e-06,-3.69055648239197e-07,-1.4409092541232e-16,-2.48731260005048e-17,-1.84066640956714e-17,-6.01342520015017e-06,4.32686443956452e-05,7.41169270715894e-07,9.67161046294492e-17,6.46888526144862e-15,-8.18652705641989e-17,2.04390624035254e-06,-4.74852228554701e-17,1.00157305722554e-06,-1.1774198512205e-05,-5.77507056642692e-16,0.00151081620857663,3.87161808712709e-17,2.5655655349285e-16,1.62803059720254e-05,3.04089309743895e-05,1.03867412880154e-06,-1.04041036831965e-05,-4.77818749437537e-06,3.95388866411285e-15,-9.57199122509414e-05,0.306339594787164,7.0175302897235e-16,-3.43296543628463e-16,5.18902670288993e-07,6.32532884996165e-16,-2.28822986468536e-16,-0.393044293511785,1.87543498909159e-06,2.17368997805732e-07,-5.63969321779056e-16,0.707106781186549,5.11325407528131e-15,-4.15044023572918e-15,9.42776563158501e-16,-2.58744638496209e-16,-9.39365765367794e-07,-1.8759988927719e-16,-8.25486106225911e-17,2.50486889248633e-16
"t95",-0.0681959345386962,0.227937403539609,-0.0816382728089067,0.0342884363615646,0.0120425142386064,0.00013328705288398,-0.41106074300469,0.00505507759909407,0.00622004279189756,-0.00537768515023568,0.0214819903709449,-0.0700167259627833,0.00411364340805339,-5.71250906665347e-05,-0.00427071957575312,0.03533901628477,-9.28163668264932e-05,0.00195747207338823,-0.00027796291627444,3.31692637870534e-05,-0.00403751015595352,0.000620615928722374,-1.13913565686901e-06,0.0001331023248188,-0.000115936684533803,8.94221129186363e-05,-0.000419076782795614,0.00164568131767438,-0.020719903657458,6.50389419851911e-05,-8.75897465578688e-05,0.00021584532529136,-0.00052893495343561,0.000193797134188429,-4.43133378879581e-05,0.000118447484286182,-0.000302127105779978,8.75680088693268e-05,0.00119823332141287,-3.93025930244496e-05,-0.000194325637436783,-0.000117179819446119,-0.00051629733797608,0.00458533474082133,-0.00266874048842638,-0.000154630411043394,0.024207149389192,-2.96866343821541e-05,3.04999781041626e-05,0.000753355680594598,1.20701876565011e-06,4.81058279725078e-17,1.70257911837299e-17,0.0014912269459017,-0.000236855133552421,-0.00826846983413615,-1.50665793225443e-16,4.80670754280873e-06,2.46892618495948e-16,2.39782531761761e-16,-1.23182332305065e-06,-3.55430817260466e-07,8.97297090884717e-17,-6.59632105900506e-16,8.42246251547546e-18,-5.69398245768446e-06,4.09521237820576e-05,6.99905998564483e-07,1.57011854118852e-16,5.72958869465549e-15,-5.12665617745081e-17,1.90407481133695e-06,-1.64741853180753e-16,9.31033029495999e-07,-1.0840711196452e-05,-1.90035582630578e-16,0.00136800488593514,7.83914426153378e-16,1.08942261811706e-16,1.43364511212583e-05,2.65079790524096e-05,9.04773842405693e-07,-8.91676246256688e-06,-3.97825117636085e-06,2.98789745172295e-15,-7.87274155266693e-05,0.244867950103939,4.30250346875162e-16,1.76699636992903e-16,2.69060137809786e-07,-4.39120369881334e-16,-2.58911004104536e-16,0.830156470970124,6.06156357849853e-06,6.61494299802181e-07,1.91238543090441e-16,-5.35011417399309e-15,-2.81341246903513e-17,-1.49303542963253e-16,-1.88039067622017e-15,-2.54756853418482e-16,-1.16287692561445e-06,9.05778950946611e-16,1.00887491961311e-16,1.72941733200355e-16
"t82",-0.0680664282310403,0.227167661486416,-0.08129528294864,0.0341369272325109,0.0119109952183208,0.000131721310113904,-0.405988687952672,0.00498987051965472,0.00613184532315383,-0.00528986797828036,0.0211194890897077,-0.0687997482626276,0.00403007964288665,-5.59199851709537e-05,-0.00417911440650115,0.0344967482491736,-9.06032684568311e-05,0.00190049131400444,-0.000269815750323039,3.20858562103659e-05,-0.00389785183018354,0.00059897753020717,-1.09770407400183e-06,0.000127625731723757,-0.000110960214322211,8.55218477577883e-05,-0.000399106954867268,0.00156508476659186,-0.019634024346316,6.15567474038289e-05,-8.21999987105516e-05,0.000201416758588488,-0.000491929165761143,0.000179253557893605,-4.08262924452474e-05,0.000108280819402054,-0.000275401395419777,7.81746760948417e-05,0.00105607626127411,-3.4510219217261e-05,-0.000168965391794044,-0.000101532171368412,-0.000444994979966069,0.00393425653313441,-0.00228215219756925,-0.00013098786359695,0.0204608503298583,-2.47638784849076e-05,2.47261558054602e-05,0.000604395981474524,9.51401777327188e-07,-3.36322129417613e-17,7.668251026292e-17,0.00115733060506083,-0.000183005812664829,-0.00624555860849604,1.29632299919384e-16,3.59742681694405e-06,6.65159486969943e-17,2.1003724418254e-16,-8.98760569799941e-07,-2.56082424482698e-07,-3.54211907416492e-16,1.06721530721226e-15,-4.44509346126014e-17,-3.21845325700403e-06,2.29711736645643e-05,3.76942168987899e-07,2.13098084880388e-16,3.14733405791123e-15,-1.03398168682141e-16,7.52194600622053e-07,1.29405617481879e-16,3.45086023650111e-07,-2.79061388833047e-06,7.95626876032904e-16,4.98034437723003e-05,-1.2745434275804e-15,-8.99075625359006e-16,-5.93285483691784e-06,-1.61442860611911e-05,-5.64338466692717e-07,8.76391813936127e-06,7.14837275696227e-06,-1.18935701166985e-14,0.0001755012327348,-0.867369280795212,-9.37255076224259e-16,-1.13316828155013e-16,3.20354222355512e-06,8.15227601096743e-16,-4.12348734464743e-16,-0.0432721815963455,9.35346903056893e-06,1.03876881355658e-06,1.47745831706681e-16,2.43825886080026e-15,-1.38989688879765e-16,7.76828004497461e-16,3.29274213992304e-16,2.12131320519072e-16,-1.97691715234094e-06,-1.00874985940605e-18,-1.22284200395401e-16,1.55516294980829e-16
"t107",0.0345181478162634,0.0213524027139948,0.11789569916046,0.0206121474678883,-0.0158998648142114,-0.000120028126374142,0.00719051370042075,0.0102991461426535,-0.0854365579101164,0.0502757714660115,-0.215788680161826,-0.0579157548322789,-0.269574435856798,0.00567646427700803,-0.580121338370125,-0.00454289983663923,0.0571517999571393,0.0266946258884313,0.00773600116756903,0.00176073728670876,-0.00733663147727681,0.00113339411642481,-8.04999539528661e-05,0.0191963061256237,-0.01401814835804,0.0021861844224792,-0.000586106465839054,0.00209217271232565,-0.00184441924871656,-0.000193087373437317,-0.00211288606407744,0.00440106275481856,-0.010163646482641,0.0127366089421121,-0.000667232044864956,0.00165494139317986,-0.00045666135814151,0.00308669330994878,0.00150816737190478,-0.00109051410675733,-0.0012105385281955,-0.000128376856214354,-0.00541504768728494,0.006883216655197,1.72839480706236e-06,-0.000178702357046075,0.00228761094968112,0.000236307282032469,0.0005120194300178,0.0103616313873642,-0.000328487372699075,1.00174269296911e-16,6.63064685674754e-17,0.0012172419761602,-0.000203882686600984,-0.000277995157973485,-1.21562399567936e-16,-0.000218862694365907,-8.05734629311427e-18,-3.43500554657e-17,-5.40733519333953e-06,-1.99145729082735e-05,-2.67355915513436e-17,2.02882958335644e-16,3.44624812885651e-17,-0.000128205166969434,7.99192805995373e-05,1.52249554616974e-05,1.63052341500115e-17,1.19558268464401e-13,-7.78600082638057e-17,3.59501627264463e-05,-1.11129497222158e-16,1.63284312224659e-06,-0.000187484303633511,-4.7101438265537e-16,9.83989276387588e-05,-1.84032243132163e-16,-2.30654240726459e-17,1.96960896345659e-05,3.40441593859552e-05,1.13420784127145e-05,-9.97303467378559e-06,-3.03774171649518e-06,-4.35377459262905e-15,-4.52877322960751e-05,3.31188391031191e-05,3.68143735787493e-16,-2.0624278802156e-16,1.90729515603985e-05,6.37831174504556e-15,1.08559930566114e-16,-2.85828263257674e-06,0.000256648971079701,8.72450922795452e-06,-9.41822661805372e-16,-1.68598701455735e-16,6.66688157949456e-16,3.66348904076309e-15,0.707106781186549,5.03497157823969e-16,-1.20199838186952e-07,1.43987472215397e-15,1.87097795637161e-16,1.7706713501738e-16
"t108",0.0345181478162634,0.0213524027139948,0.11789569916046,0.0206121474678883,-0.0158998648142114,-0.000120028126374163,0.00719051370042074,0.0102991461426536,-0.0854365579101164,0.0502757714660116,-0.215788680161827,-0.0579157548322789,-0.269574435856798,0.00567646427700801,-0.580121338370125,-0.00454289983663918,0.0571517999571394,0.0266946258884314,0.00773600116756911,0.00176073728670881,-0.00733663147727737,0.00113339411642489,-8.04999539527575e-05,0.0191963061256238,-0.0140181483580403,0.00218618442247918,-0.000586106465839148,0.00209217271232556,-0.00184441924871654,-0.000193087373437145,-0.00211288606407737,0.00440106275481869,-0.0101636464826413,0.012736608942112,-0.000667232044864897,0.00165494139318004,-0.000456661358141847,0.00308669330994914,0.00150816737190532,-0.00109051410675724,-0.00121053852819564,-0.000128376856214484,-0.00541504768728476,0.00688321665519781,1.72839480666598e-06,-0.000178702357046359,0.00228761094968098,0.000236307282032193,0.00051201943001789,0.0103616313873641,-0.00032848737269937,-3.99541866793586e-17,-2.51516115714888e-16,0.0012172419761597,-0.000203882686601032,-0.000277995157973554,9.01508730855446e-17,-0.000218862694365777,1.41184777073231e-17,1.77171154035583e-17,-5.40733519335996e-06,-1.99145729082448e-05,1.15263831135824e-16,-1.11914924145017e-16,-4.5328905454776e-17,-0.000128205166969352,7.99192805996714e-05,1.52249554609039e-05,-5.36187342463826e-17,1.1989271846735e-13,8.7589242552266e-17,3.59501627264483e-05,5.07964169165551e-17,1.63284312169364e-06,-0.000187484303633245,4.90896738324105e-16,9.83989276388958e-05,2.05025839886214e-16,-1.30821799151393e-17,1.96960896344081e-05,3.40441593862681e-05,1.13420784131214e-05,-9.97303467370424e-06,-3.03774171718779e-06,-3.91582543152721e-15,-4.52877322964247e-05,3.31188391030253e-05,-5.0988387620715e-16,2.0949530354846e-16,1.90729515593657e-05,5.89409455805324e-15,-2.18289903369166e-16,-2.85828263594121e-06,0.000256648971080535,8.72450922914015e-06,9.42724190707267e-16,1.54344266559866e-17,-5.7181134674075e-16,-3.55572847345499e-15,-0.707106781186548,-4.35387826978503e-16,-1.20199839215643e-07,-1.14917292874005e-15,-1.43109350286064e-16,2.4354469760457e-16
"t88",0.0427471750409617,0.0337863357693524,0.22575579764546,0.041920793704535,0.0175431988666775,0.000100765165940282,-0.00506449404914407,-0.00621060938170239,0.037111681741087,-0.0131014735940168,0.049483486735227,0.0117796486621523,0.0256835876266867,-0.000425635455420544,0.0386833688558377,0.000583295719234524,0.179883944639558,0.000719647666069467,0.000213084358191742,3.51854455529163e-05,6.00293319519274e-05,-1.67464346627968e-05,5.71216529992671e-06,-0.517520874570702,-0.336827588476293,-0.00145715448338002,-0.000179341848219675,0.000649746375760152,-0.000576479187669387,-6.05034141782533e-05,-0.00070261435087357,0.00162723582177404,-0.0043118199149883,0.0430492867241399,-4.48858029601026e-05,0.0003729431081822,-0.000110904396213529,0.00956167698734205,0.000514455586868579,-0.011360907232919,-0.000542165580501026,-7.44360484838669e-05,-0.0478298491334157,-0.00114994158119863,3.2433451868652e-08,-2.73490682110951e-05,0.000379207807860216,4.88923205789189e-05,0.000121434517827914,0.0025140617034851,-0.000852939713396308,4.43771194955209e-16,2.1598886772491e-16,0.000306700219067202,-5.15749789991825e-05,-7.13845205235e-05,6.20118116172466e-18,-5.64537139818785e-05,-1.87352335017096e-16,-9.17783507576382e-17,-1.4079894690755e-06,-5.20350320385166e-06,1.9220528838663e-16,1.83413112642625e-16,-1.61788953771532e-16,-3.39962209041239e-05,2.11893039325072e-05,4.0329068505749e-06,1.82843324855069e-16,3.19777431428909e-14,1.57924822934933e-16,9.41767736686955e-06,-8.07252034940929e-17,4.26730673540687e-07,-4.84227592649994e-05,3.39935564104813e-16,2.48117721614594e-05,2.02825515909312e-17,1.01965402836582e-16,4.74680961816268e-06,8.06305976544964e-06,2.68289168193995e-06,-2.29243600390462e-06,-6.62512051482753e-07,-4.29935480675128e-16,-9.65595277526777e-06,6.69212806223007e-06,-8.72547434658666e-17,-2.2065966395158e-16,1.47932141113988e-06,-7.11710380392564e-17,-3.36069000302726e-16,1.32675462230149e-06,-0.714264911164277,0.000130154657381422,-5.22167905408129e-15,-6.81407548887003e-15,-1.19155486940397e-15,5.3948846874234e-16,-1.66296903266178e-16,-2.42737322553713e-16,-5.79485157198821e-08,-6.72320465129521e-17,-1.12783292306246e-16,1.37154480013063e-15
"t89",0.0427946762202204,0.0338530563975947,0.226310247775598,0.0420290657445651,0.0176548775340659,0.000101454897687214,-0.00510089745451181,-0.00625726732897549,0.0374179920330208,-0.0132258952787948,0.04996898410203,0.0118986663419374,0.0259864925620785,-0.000430846823153149,0.0391648664107341,0.00059135504208775,0.182370399879617,0.000731764872951568,0.000216696664625177,3.58492220720419e-05,6.12276422135571e-05,-1.70833548574501e-05,5.8319734145975e-06,-0.529776000444844,-0.345142394955901,-0.00149369493120413,-0.000184247025109704,0.000668000844156552,-0.00059378596401885,-6.2358206655832e-05,-0.000727288446331909,0.0016891794244277,-0.00448339004402057,0.0448828937316382,-4.68875403560349e-05,0.000391032264243651,-0.000116442393338446,0.0101363384474646,0.000548498657761021,-0.0121325811751523,-0.000581447310088072,-7.99479541972337e-05,-0.051486252742823,-0.00124018894780359,3.50273374472021e-08,-2.96505738137443e-05,0.000411484985297333,5.33326009822302e-05,0.00013391334471912,0.00278305663792768,-0.00095017588631884,-4.6912149149474e-16,-1.21926522052532e-16,0.000343502556745437,-5.78509612130605e-05,-8.0673431385743e-05,-4.4330663722648e-17,-6.39888933136244e-05,2.14232275351273e-17,-4.56648426950675e-17,-1.60860799709159e-06,-5.96748889729319e-06,-1.4582940567004e-16,2.11497804333995e-16,3.68386267639775e-17,-4.13615601655816e-05,2.58190317718402e-05,4.95230524808358e-06,-2.21294261282579e-16,3.93806400335269e-14,-1.36427311609047e-16,1.21102243704808e-05,6.75208250138131e-17,5.52738333552328e-07,-6.47527171704788e-05,-4.79201190439089e-16,3.50441555525272e-05,-6.66158209594287e-17,-1.03311589959352e-16,7.32762789485059e-06,1.28478152081348e-05,4.28460881719981e-06,-3.84921229484007e-06,-1.21412962197642e-06,-2.1711184370824e-15,-1.83498457118746e-05,1.38262202032634e-05,7.81654670421726e-17,2.26651244592693e-16,1.040244491419e-05,3.78655924549113e-15,9.30443472126803e-17,-3.08577789765845e-06,0.699862245584511,-0.000122035279662145,5.06127540535211e-15,6.85706592744572e-15,9.63586859441064e-16,-4.27920410578467e-16,5.86743348873952e-16,2.61011701011909e-16,-1.93865239846679e-08,4.73691606739492e-16,1.33664715753476e-16,1.30729129692507e-16
"t24",0.0434409633243442,0.0348041921206614,0.234430373004589,0.0436262623850795,0.0197589013874313,0.000114923292606248,-0.00583082011590234,-0.00721719417375356,0.044119142686262,-0.0162721773512579,0.0622258318689176,0.0149930177877306,0.0355079228692627,-0.000604346230505598,0.0556358093234913,0.000929878381252962,0.286910352502877,0.00176401619065375,0.000537025543779962,0.000223233792667902,-0.00122563601092794,0.000197077177014811,-1.77263130700368e-05,0.220277898150739,0.0588833603346383,0.000149375376804317,-3.1023345895248e-05,0.000150263140975049,-0.000198564725824444,-2.25922233470198e-05,-0.000361255307971695,0.00093326596111859,-0.0025937239317938,0.0275498287955272,-2.97740217245247e-05,0.000261468929401404,-7.90053464807677e-05,0.00653800559166609,-0.00037576330978438,0.476830712481015,-0.00177884639889382,-0.000262783788000715,-0.238333269621234,-0.0129203632774498,-1.64567816411665e-06,5.53163759983979e-05,-0.00057590136027378,-1.72247800335886e-05,2.38815260952966e-05,0.000689131062543581,-0.000307205489683319,3.01711228927213e-14,0.707106781186549,0.000125855937366331,-2.17650305415623e-05,-3.34770088681775e-05,-2.85158938237144e-15,-2.73107137987597e-05,4.37908631582214e-15,6.95877892683044e-15,-7.27070550785654e-07,-2.75412571524919e-06,-1.80176038496904e-15,-2.23535984488378e-17,5.88059463601649e-16,-2.17105760573224e-05,1.3568784116685e-05,2.61696845406829e-06,-1.67891908604707e-16,2.08016605154508e-14,-7.87655056999534e-17,6.50494929392743e-06,1.13581297621607e-16,2.97173115429856e-07,-3.48450487487923e-05,-7.33903692441318e-17,1.87472755064921e-05,5.15127505728756e-16,1.62950660511508e-16,3.84613224988623e-06,6.68892677593066e-06,2.22936044384549e-06,-1.97576452310735e-06,-6.0800986564574e-07,-2.92439890259361e-16,-9.09474641599636e-06,6.69291058798607e-06,-6.41805262151957e-16,-1.38402802914816e-16,3.96041755071437e-06,1.40775196866327e-15,2.03343010194982e-16,-6.04773493904801e-07,0.00119443961239172,1.6438643566433e-06,-6.38809391911908e-17,-1.04896331856178e-16,-2.80678492376512e-17,2.18153458712992e-16,1.70420143519283e-18,3.90157658142587e-17,-2.61473180845732e-08,7.03146871438803e-19,-1.17968357221788e-16,2.9972536611554e-16
"t25",0.0434409633243442,0.0348041921206614,0.234430373004589,0.0436262623850796,0.0197589013874313,0.000114923292606539,-0.00583082011590235,-0.00721719417375359,0.0441191426862621,-0.016272177351258,0.0622258318689175,0.0149930177877306,0.0355079228692626,-0.00060434623050558,0.0556358093234918,0.000929878381252924,0.286910352502877,0.00176401619065347,0.000537025543780059,0.000223233792667993,-0.00122563601092796,0.000197077177014726,-1.7726313069746e-05,0.220277898150739,0.0588833603346382,0.000149375376804398,-3.10233458952133e-05,0.000150263140975632,-0.000198564725824328,-2.25922233469504e-05,-0.000361255307971778,0.000933265961118382,-0.0025937239317938,0.0275498287955276,-2.97740217243408e-05,0.000261468929401404,-7.90053464810314e-05,0.00653800559166611,-0.000375763309784213,0.476830712481019,-0.00177884639889445,-0.000262783788000627,-0.238333269621236,-0.0129203632774497,-1.6456781647585e-06,5.53163759984764e-05,-0.000575901360274211,-1.72247800355881e-05,2.38815260958916e-05,0.000689131062537839,-0.000307205489776201,-2.93696453102626e-14,-0.707106781186546,0.000125855937381222,-2.17650305445877e-05,-3.34770088693198e-05,2.75326942724913e-15,-2.73107138013723e-05,-4.35039803385433e-15,-5.57093907479634e-15,-7.27070551205891e-07,-2.75412571507739e-06,2.18366584364964e-15,2.60331052365012e-16,-5.02038173794955e-16,-2.17105760574659e-05,1.35687841159807e-05,2.61696845398345e-06,-1.33568185950587e-16,2.036196887282e-14,1.24794899030135e-16,6.50494929431628e-06,-1.48163640471439e-16,2.97173115573323e-07,-3.48450487488478e-05,-5.76947849635573e-17,1.87472755071028e-05,-3.03793081783256e-16,-8.91891164712614e-17,3.8461322501601e-06,6.68892677624117e-06,2.22936044357917e-06,-1.97576452290883e-06,-6.0800986585594e-07,-1.1758886235078e-15,-9.09474641580185e-06,6.69291058789934e-06,3.5728560817366e-16,5.17532515866347e-17,3.96041755079169e-06,1.1342443786997e-15,-2.21375890566416e-16,-6.04773493711867e-07,0.00119443961239146,1.64386435648015e-06,-1.1132791601653e-16,9.94070701433726e-17,1.26335574669631e-16,1.7135161926759e-17,-1.01510253890812e-16,-5.54511001356442e-18,-2.61473181563474e-08,-1.44490458504369e-16,1.3511797960974e-16,1.65145428732483e-17
