"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102"
"t2",-0.0921727103505874,-3.62339584841739e-05,-0.171269517359381,0.0111121778474893,-0.00910320713212814,0.0269238390992075,-0.0138086253838163,0.131638969554766,0.00518260197554039,-0.000464105420922695,-0.000262630503045085,0.00141796077177285,-0.00159235421643674,-0.00205747639826794,0.0110523539162392,-0.000969512245389228,0.000721809567817065,0.000253873100449461,-0.000217033394403585,-0.0387365186586753,0.00390449368759425,-0.129731877079329,0.346626067806229,-0.0347686126082039,0.0100541024403474,-0.00246308472772979,0.00831735100801097,0.00735254463986965,0.000785786558809782,-0.342542840101661,1.00052090664375e-15,-0.0404930813237605,0.00158245221496956,-0.000534057414389753,-0.00762833291530069,0.0125440385662833,-0.0242161178457316,0.174925631351714,-0.0132749915837567,-0.00800446695744303,0.0425556225391802,0.000432249247225913,-0.11452410521207,-0.174771397899223,0.0124103187365928,-0.27830094782366,3.85913326652653e-05,0.393319027078821,-0.0332358021196623,-0.00230455609382772,0.000852441434347662,8.71873038790372e-05,0.00195997717992423,7.71836057926259e-05,0.000116335033563874,9.37049331974086e-05,6.86483099092003e-05,6.12522090862105e-05,-0.175828687252339,0.0137216768282826,0.021364808952028,0.494665847119049,-0.00381306112444426,-0.000693285436970894,0.00143326363098077,0.000356317687799286,2.28630480090912e-05,0.00226300912134633,1.79594341262312e-05,4.6339347998626e-05,-0.111828981618933,0.00373903207535839,0.000356457913909922,0.274969359610269,5.96744875736022e-16,-1.11889664200504e-16,-1.14589327609993e-15,1.21517379492175e-15,-1.95329863394988e-15,3.59955121265187e-16,-5.30825383648903e-16,7.54171031180917e-16,-5.12393946716649e-16,1.33096658694321e-15,1.00548909476306e-15,3.84241249928863e-16,-6.27753057869107e-16,1.48535697630514e-15,-5.3776427755281e-17,4.73579508941668e-16,2.40259201422788e-16,-1.25724083921419e-15,-1.48405593369816e-15,5.58580959264532e-16,5.49907341884648e-16,3.99333344169861e-15,-1.50292105149941e-15,-1.70805210253366e-15,3.33066907387547e-15,2.72351585728359e-16,-2.19962936753859e-15,4.54259026227977e-15
"t6",-0.0969726919504912,-3.92261281446684e-05,-0.193750580696307,0.0129523002752248,-0.0106914659120066,0.0328764192857277,-0.0219833280423855,0.214720461819074,0.0159510477046601,-0.00926768465349992,0.00640036793184919,-0.00870390200231518,0.003374591169194,0.00307593290648399,-0.0105062065780427,0.000448210489870323,0.000119803980433202,6.64484587152212e-05,-9.63718371157427e-05,-0.0183841081255871,0.00266400812237842,-0.0932986565107672,0.268458715925397,-0.0272611529889104,0.00822397009001478,-0.00204038284356286,0.00735566216848229,0.00709340397433016,0.000844032980868673,-0.402607872588655,8.68207519791564e-16,-0.0590279063434803,0.00304372600558285,-0.0475359852985472,0.0568555246420821,-0.0844179459147653,0.0237154096824693,-0.164148718239849,0.00570998189787021,0.00303272688650271,-0.0149405863750995,-7.02005691088047e-06,-0.0069519330513942,-0.0340945324860708,0.00331588378040849,-0.0990797315024958,1.55358668748743e-05,0.213284466978099,-0.0198370806315347,-0.00313331763108803,0.00250218688058696,0.000260772093843909,0.00617371559019701,0.000255557721156138,0.000388016552582475,0.000314060643439333,0.00039464409791697,-0.000468978266866927,0.203668559668068,-0.0121993932470377,-0.0188550240048175,-0.425868155278018,0.0011096138298096,0.000184333779413241,-0.000333117720961422,-7.96549678083753e-05,-4.58002638115885e-06,-0.000412414633580338,7.84380858034556e-05,0.00020605165964444,0.251604154894158,-0.00720942092614824,-0.000682739810757427,-0.512938986830346,9.26342336171615e-16,-4.41487124636097e-16,1.46253452057432e-15,-1.62240013090731e-15,3.15546200280181e-15,2.35879024645946e-15,1.2190769227427e-15,-1.25247034965525e-15,8.51966067139109e-16,-2.72075114174375e-15,-1.09797154007607e-15,-6.84998932576342e-16,1.26808286093905e-15,-1.18232246909544e-16,-2.72785266597353e-16,5.00034041950315e-16,8.99887803162969e-17,1.47657493870801e-15,1.87263399231696e-15,4.30645102911242e-16,8.9902044142498e-16,-3.67067487516692e-15,1.04961612318322e-15,5.74193470548323e-16,-2.17794532408888e-15,-5.89805981832114e-17,1.25247034965525e-15,-3.04281339708057e-15
"t8",-0.100865759134799,-4.16698167968548e-05,-0.21228903699092,0.0144787723538445,-0.0120109009100057,0.0378559849004615,-0.0290540111480918,0.286738450896528,0.0255955498509156,-0.0173142240875264,0.0125224242795766,-0.0180614824643943,0.00802338074069657,0.00790971356943135,-0.0309924785548601,0.00181668684137735,-0.000498855079223395,-0.000130908898734269,4.18761529819706e-05,0.00547204748062799,0.000696113516878427,-0.0296336516946829,0.104141994133199,-0.0108680745011058,0.00356773044391866,-0.000905557363982262,0.00362018160887718,0.00389535029604943,0.000515463586748748,-0.26438419157689,8.96761898116749e-16,-0.0443473668577012,0.00258576301400513,-0.0563203168493491,0.0734087419654801,-0.109906775728486,0.047869451712959,-0.337761065802036,0.0183748160553542,0.0106686192241344,-0.0555541390876628,-0.000437413289709159,0.109687592541486,0.153637408556038,-0.0104956556157663,0.226257410460854,-3.08461039640728e-05,-0.303074124356407,0.0253780717959127,0.00181127679262096,-0.000844575328256748,-8.70744936983855e-05,-0.00200206755466222,-8.06325513689199e-05,-0.000121941775833991,-9.84411333299546e-05,-9.63220046139193e-05,3.75850443561365e-05,0.0679295323676788,-0.00615599931050085,-0.00962215205820306,-0.225684145700369,0.00276304052892734,0.000516053899880712,-0.00110637488909422,-0.000277740457442874,-1.82838659433711e-05,-0.00184647008755759,-0.000128853369838393,-0.0003378018001957,-0.286366006152343,0.00785675602702783,0.000742527315656849,0.553289756325044,1.11022302462516e-16,6.66133814775094e-16,-8.30715704558393e-16,1.33400235302616e-15,-4.43395320459672e-15,-3.66026653431106e-15,-4.9960036108132e-16,1.02348685082632e-16,-2.71917904859365e-16,2.63114183218782e-15,6.66133814775094e-16,-2.46330733588707e-16,-5.13044468020141e-16,5.63351448823468e-16,1.06165076729781e-15,8.15320033709099e-17,3.64291929955129e-17,-1.43439947419832e-15,-3.18842174884537e-15,-4.8919202022546e-16,-2.3488155864726e-15,4.09394740330526e-15,2.16840434497101e-16,6.80011602582908e-16,-5.48172618408671e-16,-9.56699997001209e-16,-3.33066907387547e-16,2.23475751792712e-15
"t22",-0.10381550290342,-4.35308554605784e-05,-0.226507649446934,0.0156546293365326,-0.0130283365532869,0.0417151601035344,-0.034665579585868,0.343982199371051,0.0334365369843998,-0.0239464343546308,0.0175861186083856,-0.0258330993468614,0.0119157275007205,0.0119730038459093,-0.0483155842037318,0.00298555774104935,-0.00104817028903141,-0.000308697993791051,0.000172482365430972,0.0282853099930255,-0.0014618553083607,0.042680751082694,-0.0935942690769882,0.00906739149652346,-0.00231453372883748,0.00054532094260451,-0.00148045541684492,-0.000916610572014587,-4.93400215983465e-05,0.00405155131065667,-6.08241976132566e-16,-0.0047122923683247,0.000497334114071444,-0.019824696355476,0.0280765396515245,-0.0423421215287469,0.0240287422663245,-0.170910065526694,0.0107013374821391,0.00633930928826347,-0.033392282103956,-0.000314746680796159,0.0832624249981956,0.129328903465174,-0.0093763026814574,0.217925794328525,-3.09138391040992e-05,-0.34152116071273,0.0298896709301302,0.00341846757621098,-0.00250484196570908,-0.000260809762328012,-0.00616006614806953,-0.000254469523629397,-0.000386254524378861,-0.00031257609923341,-0.000387889693728781,0.00046105721206062,-0.23965614236678,0.0160171491501215,0.0248475716765051,0.568412050005433,-0.00372426172232468,-0.000680504509399765,0.00141880447011847,0.000353637576897624,2.28605217394468e-05,0.00227735055863068,0.000103731802282242,0.000271772887898861,0.201605802492706,-0.00542755491349968,-0.000512483522642078,-0.380475817260992,-1.63757896132211e-15,-1.45716771982052e-16,1.75640751942652e-16,-1.97975316695853e-15,3.46944695195361e-15,3.32719962692352e-15,1.30104260698261e-16,1.83880688453542e-16,-3.7470027081099e-16,-4.25007251614318e-16,-1.02392053169531e-15,1.30971622436249e-16,-4.31946145518225e-16,-1.86829718362702e-15,-1.44155520853673e-15,-3.33066907387547e-16,-6.94756752128711e-16,1.68338650310962e-15,1.20563281580388e-15,1.13277442981286e-15,2.15799600411515e-15,-4.54497550705923e-15,5.63785129692462e-18,-9.44556932669371e-16,1.28369537222284e-15,-4.59701721133854e-16,-6.80011602582908e-16,-6.32870492123239e-15
"t75",-0.10579433646782,-4.47832220821837e-05,-0.236117085245835,0.016451396902487,-0.0137181906719511,0.0443397282682807,-0.0385362160955762,0.383502214733591,0.0389215170472129,-0.0286225569345064,0.0211634809315228,-0.0313363335097264,0.0146846617364285,0.0148699959651334,-0.0607074860188167,0.00382639543857374,-0.0014517835381549,-0.000440342912243271,0.000271613101007595,0.045707801582355,-0.00322066365133479,0.10253760035959,-0.261295793871237,0.0260473924409179,-0.00740142527915604,0.00180587422684386,-0.00602281843770796,-0.00534880472335892,-0.000591531361044152,0.270491861540868,-4.82051409643361e-16,0.0375744179042972,-0.00190469131952962,0.0326094228985814,-0.0409248932169654,0.0610718413478773,-0.0239036054195644,0.168218378716857,-0.00881700243242703,-0.00509974149738045,0.026502392347434,0.000205881658029408,-0.0517612905315937,-0.0734710162256888,0.00508157534550105,-0.111787689484966,1.54343631462054e-05,0.158569724374315,-0.0135383773369784,-0.00127310623484176,0.000836700875404503,8.69616672256523e-05,0.00204406487195589,8.40668108954973e-05,0.00012752305724146,0.000103154945754891,0.000123522059104104,-0.000134752934082394,0.059035057878534,-0.0037773295666077,-0.0058525834164013,-0.133329409134536,0.000761204939608929,0.000138231280930431,-0.000285899310213632,-7.11123776129916e-05,-4.57244151583878e-06,-0.000453655378511006,-1.78002321446811e-05,-4.66240883526668e-05,-0.0327003466746614,0.00087304035130397,8.24016146739858e-05,0.0610768099340033,0.0405145160793536,0.384230309873212,0.231598586109607,-0.166691984402212,-0.123209445512543,0.190011761591775,-0.137214556183404,0.0566691972111923,-0.199779732457504,-0.135009589650085,0.0219184609689503,-0.126823613242407,-0.0142220380288857,-0.00157843732821232,0.189542431922763,0.0804718048749426,-0.179942113419217,0.0840695898341934,-0.0375370867953515,0.0123898954503079,-0.00146878124993192,-0.0864671892321752,0.124215167307712,-0.0654713813161649,-0.00439431909418576,-0.0457108153229517,-0.0865697691917967,0.0293106077684334
"t76",-0.10579433646782,-4.47832220821855e-05,-0.236117085245835,0.016451396902487,-0.0137181906719511,0.0443397282682807,-0.0385362160955761,0.383502214733591,0.0389215170472129,-0.0286225569345064,0.0211634809315227,-0.0313363335097263,0.0146846617364285,0.0148699959651334,-0.0607074860188167,0.0038263954385737,-0.00145178353815493,-0.000440342912243302,0.000271613101007584,0.045707801582355,-0.00322066365133475,0.10253760035959,-0.261295793871237,0.0260473924409179,-0.007401425279156,0.00180587422684382,-0.00602281843770795,-0.00534880472335895,-0.000591531361044309,0.270491861540868,-5.72984631700126e-16,0.0375744179042968,-0.00190469131953007,0.0326094228985814,-0.0409248932169654,0.0610718413478772,-0.0239036054195645,0.168218378716857,-0.00881700243242647,-0.0050997414973804,0.0265023923474342,0.000205881658029839,-0.0517612905315934,-0.0734710162256879,0.00508157534550183,-0.111787689484966,1.54343631463832e-05,0.158569724374315,-0.0135383773369782,-0.00127310623484232,0.000836700875404521,8.69616672249542e-05,0.00204406487195596,8.40668108947132e-05,0.000127523057241364,0.000103154945755183,0.00012352205910414,-0.000134752934082732,0.0590350578785338,-0.00377732956660743,-0.0058525834164024,-0.133329409134536,0.0007612049396083,0.000138231280929504,-0.000285899310214384,-7.11123776123692e-05,-4.57244151566296e-06,-0.000453655378511141,-1.78002321451575e-05,-4.66240883530379e-05,-0.0327003466746592,0.000873040351303371,8.24016146741892e-05,0.0610768099340014,-0.0405145160793526,-0.384230309873212,-0.231598586109607,0.166691984402214,0.123209445512542,-0.190011761591776,0.137214556183405,-0.0566691972111921,0.199779732457504,0.135009589650084,-0.0219184609689496,0.126823613242407,0.0142220380288862,0.00157843732821349,-0.189542431922763,-0.0804718048749425,0.179942113419218,-0.0840695898341943,0.037537086795352,-0.0123898954503088,0.00146878124993129,0.0864671892321781,-0.124215167307712,0.0654713813161654,0.004394319094185,0.0457108153229525,0.086569769191797,-0.0293106077684288
"t3",-0.0986277600574272,-4.05702008604317e-05,-0.208535542405174,0.0145120601970046,-0.0121279172381294,0.0404598084888271,0.0173689544191026,-0.114353282492149,0.00180523354782301,-0.00022579812519714,-0.000133861529984114,0.000755929530598856,-0.000909111097162034,-0.00120625424694507,0.00670269872534662,-0.00061559929976069,0.000511908855576349,0.000185229510601321,-0.000170634621978721,-0.030968509571722,0.00374442842403376,-0.131196834764421,0.387488338595635,-0.0396729073485693,0.0124550409169592,-0.00314031765963432,0.0128760388847557,0.0188764353096336,-0.00566659753456873,0.338886451619559,-4.732422865078e-16,-0.000794959695155709,0.000415874064145478,-0.000265516877668022,-0.00404931332391027,0.00669677626131019,-0.0162077444375195,0.118035862732444,-0.0106686605311826,-0.00664450581192471,0.0360315790794893,0.000645192955233092,-0.269336174783006,0.493510613283558,-0.0101443448816713,0.07120724700223,-4.58301449208619e-06,0.0378450092443717,-0.00476060056373207,-0.0008138084444543,0.000364128782049142,3.73490529910368e-05,0.000845989887081086,3.35465055627746e-05,5.06128755633213e-05,4.07939661475486e-05,3.16081654311326e-05,3.28307658581141e-05,-0.42984169335786,-0.0079824957555414,-0.0115485695045505,-0.209528472337515,-0.0010814000439957,-0.000201675055821404,0.000429722466752109,0.000107624323539966,7.03306268159159e-06,0.00070540892351038,8.26491849544031e-06,2.13484715617013e-05,-0.223046621920818,-0.00331580893896936,-0.000280357239639923,-0.138265927999739,2.07472927726826e-15,1.16313209064245e-15,1.48535697630514e-17,6.91504145611255e-16,2.74433253899531e-15,-1.83100062889352e-15,6.26235174827627e-16,3.26995375221628e-16,-9.96381796514179e-16,-3.50457510234214e-15,3.0444397003393e-16,1.14838694109665e-15,-2.12503625807159e-17,-2.21610924056037e-16,1.31231830957645e-15,-3.33066907387547e-16,6.72205346941013e-17,-6.7356059965662e-17,1.44762674070265e-15,-9.03790930983916e-16,-4.5102810375397e-17,2.44249065417534e-15,-8.57387078001537e-16,-1.44415729375069e-16,-4.95090080043781e-15,8.30065183254902e-16,2.692290834716e-15,1.04538773471052e-14
"t45",-0.10376389451322,-4.39204537515877e-05,-0.235908193470535,0.0169151865515026,-0.0142439045770432,0.0494050504163831,0.0276513709464462,-0.186525234209054,0.00555616012483469,-0.00450894500548037,0.0032622373786825,-0.00464014004192982,0.0019266305503073,0.00180335343573617,-0.00637148773669066,0.00028459471762394,8.49652335634243e-05,4.84817629998286e-05,-7.57688559442499e-05,-0.0146974598691074,0.0025547967376621,-0.0943522031559043,0.300106170530723,-0.0311064812660656,0.0101878695367112,-0.00260139255621783,0.0113872544291189,0.0182111347574086,-0.00608663402912841,0.398310334833377,-6.40674614486628e-16,-0.00115883516142577,0.000799902007852977,-0.0236334260198442,0.0301803599852694,-0.0450674711532058,0.0158726225984397,-0.11076384532184,0.00458891880446267,0.00251746575135875,-0.0126501009114075,-1.04784248778674e-05,-0.0163494580633746,0.0962744123985334,-0.00271044357279966,0.0253509553926594,-1.84500245226787e-06,0.0205221514057533,-0.00284140629124584,-0.00110646920426758,0.00106883385131498,0.000111708819009342,0.00266477641091196,0.000111073697925006,0.000168811001189243,0.000136724704028974,0.000181708420035679,-0.000251369149121368,0.497900768865066,0.00709691723782217,0.0101919261584586,0.180387436311364,0.000314691111743618,5.36222503153723e-05,-9.98756723363014e-05,-2.40594624408043e-05,-1.408894054453e-06,-0.000128554922720063,3.60971491902822e-05,9.4927705914988e-05,0.501832852253088,0.0063933825301825,0.000536980780284271,0.257926865458264,-4.12170297892089e-15,-5.91540705308091e-16,-6.13116328540553e-16,-8.73433270154322e-16,-3.82679998800484e-15,1.40512601554121e-15,-6.50521303491303e-16,-6.22765727875674e-16,7.17741838185404e-16,5.2581636961202e-15,6.74807432154978e-16,-1.44589201722667e-15,-1.14578485588268e-15,-1.48991062542958e-15,-7.68482499857726e-16,-6.52256026967279e-16,-2.55871712706579e-16,5.21962030888834e-16,-1.84054160801139e-15,-1.2490009027033e-16,-1.57165946923499e-15,-6.75154376850173e-15,1.64863782348146e-15,1.03129310646821e-15,6.44276298977786e-15,-1.72518249685893e-15,-3.08780778723872e-15,-1.38938339999672e-14
"t33",-0.107929601420187,-4.66565870250954e-05,-0.258480377349816,0.0189086980843461,-0.0160017464260269,0.0568880943607221,0.0365451144698873,-0.249086445963788,0.00891558824774357,-0.00842377434516284,0.00638262065423869,-0.00962876282124463,0.00458072983562745,0.00463729527749294,-0.018795384954129,0.00115351936270476,-0.000353789065827419,-9.55130386118832e-05,3.29236040090327e-05,0.0043747130782181,0.000667576246118313,-0.0299682806753545,0.116418850261626,-0.0124010732783158,0.00441971115008343,-0.00115454322375328,0.00560438042363347,0.0100006639161412,-0.00371719859176301,0.261562088179122,-3.09107085091665e-16,-0.000870626983314448,0.000679547706634856,-0.028000724783838,0.0389672291748367,-0.0586749700079907,0.0320388199574551,-0.227913533833197,0.0147672165048639,0.00885601787312637,-0.0470373416318176,-0.000652901016849008,0.257961732524123,-0.433833525572127,0.00857927605126855,-0.0578911693932798,3.66320963709598e-06,-0.0291616785569471,0.00363508190544454,0.000639616606868661,-0.000360768697090535,-3.73007276845984e-05,-0.0008641574615467,-3.50455294924473e-05,-5.3052152364969e-05,-4.28558467903284e-05,-4.43501356486403e-05,2.01453271746156e-05,0.166064739936493,0.00358121233886452,0.0052011741400454,0.0955943381876799,0.000783609822138499,0.00015011883060379,-0.000331714372854306,-8.38903873543653e-05,-5.62442835756156e-06,-0.00057556837243263,-5.92982258454285e-05,-0.000155624807869425,-0.571166520347039,-0.00696744540797361,-0.00058400417124229,-0.278216895582323,5.33600941210466e-15,-2.58473797920544e-16,8.77417713138207e-16,4.69567960903472e-16,1.69222275081538e-15,2.76688394418301e-16,1.77809156287623e-16,1.06251812903579e-17,6.10080562457593e-16,-3.11052182275229e-15,-2.2215302514228e-15,6.90203103004272e-16,1.52070196712817e-15,1.32218454934607e-15,-1.44415729375069e-16,1.56515425620007e-15,4.48859699408999e-17,-1.35640468041515e-15,2.15539391890118e-15,1.93248195223816e-15,1.66446717519975e-15,6.54164222790854e-15,-5.63893549909711e-16,-2.25936890724254e-15,-1.8249290967276e-15,-2.70508442035133e-16,1.68615121864946e-15,5.00034041950315e-16
"t29",-0.111085921979015,-4.8740342583638e-05,-0.275792775413869,0.0204443203134029,-0.0173572440103113,0.0626874712276621,0.0436035343854299,-0.298813442174385,0.0116468057111381,-0.0116504995173299,0.008963561795366,-0.0137718920381505,0.00680295878256177,0.00701951514484889,-0.0293009803260922,0.00189570298211972,-0.000743364561832393,-0.000225230551059944,0.00013560799389619,0.022613128995317,-0.00140192634600445,0.0431627104569953,-0.104627698823243,0.010346394513594,-0.00286724871438348,0.00069525865957952,-0.00229188373751188,-0.00235324517078481,0.000355809146399854,-0.00400830403232454,-2.68300432620846e-16,-9.25116682175368e-05,0.000130701172078912,-0.00985622769235393,0.0149037420577489,-0.0226048184409603,0.0160823347610309,-0.115326249665148,0.00860030201196121,0.00526225889037351,-0.0282730361226825,-0.000469803805181071,0.195815396336382,-0.365192401225684,0.00766430340223124,-0.0557594071678883,3.67125369438517e-06,-0.0328610379729575,0.00428131037029026,0.0012071642725727,-0.00106996799717524,-0.000111724955323055,-0.00265888486782836,-0.000110600731888566,-0.000168044410837051,-0.000136078415258579,-0.000178598447984842,0.000247123517819484,-0.585878241306045,-0.00931787176646029,-0.0134311478829423,-0.240765577792564,-0.00105621616306233,-0.00019795711491661,0.000425387307370837,0.000106814806820992,7.03228556720532e-06,0.000709879333178618,4.77372990198817e-05,0.000125205382079581,0.402109476046786,0.00481320693018825,0.000403072733637042,0.191318923787033,-1.66533453693773e-16,4.77048955893622e-17,6.20488903313454e-16,-1.19262238973405e-16,-8.81239525796218e-16,-1.43895312332276e-15,4.40619762898109e-16,2.92300905702092e-16,-3.85108611666851e-16,-2.93818788743572e-16,1.95416599568787e-15,-4.83120488059541e-16,-5.58147278395538e-16,9.60819965256654e-16,-9.97465998686664e-17,-1.27502175484295e-15,4.41053443767103e-16,2.22087973011931e-15,-2.82846662758018e-15,-2.00880978518114e-15,-3.12250225675825e-17,-1.29757316003065e-15,-6.82830528231371e-16,1.95720176177083e-15,-1.31145094783847e-15,2.35141767168656e-15,-3.95516952522712e-16,4.52264094230603e-15
"t79",-0.113203337440065,-5.01425842247515e-05,-0.287493099776475,0.0214848669136152,-0.0182763150076095,0.0666315419421033,0.0484721514447971,-0.333144032091123,0.0135573653229443,-0.0139255423505569,0.0107869265162534,-0.0167057230018298,0.00838380606830304,0.00871795943812018,-0.036816047716266,0.00242959938236611,-0.00102960792250113,-0.000321280600375448,0.000213545933528132,0.0365418096364872,-0.00308863209553222,0.103695474962498,-0.292098842103802,0.0297215134415941,-0.00916889948582129,0.00230240505403371,-0.00932388741620564,-0.0137321663845277,0.00426575144933916,-0.267604563336803,3.88784982283608e-16,0.00073766052931277,-0.000500559645656371,0.0162123994860572,-0.0217239752411399,0.0326038903031053,-0.0159985812029713,0.113509960237754,-0.00708592583737113,-0.00423329400930993,0.0224394096169816,0.000307307407070089,-0.121731472756722,0.207463730976238,-0.00415374124879939,0.0286024667871709,-1.83294810216731e-06,0.0152575193968982,-0.00193919817401782,-0.000449572309120135,0.000357405046761751,3.72523953835052e-05,0.000882284869393676,3.6538170386638e-05,5.54803521258702e-05,4.49079810604134e-05,5.68740247678176e-05,-7.22266526498516e-05,0.144320756996671,0.00219743677176324,0.00316356521217683,0.0564751085532236,0.000215880896823424,4.02111450920175e-05,-8.57186034533305e-05,-2.14792074524576e-05,-1.40656083157555e-06,-0.000141410191052761,-8.19165372902865e-06,-2.14796510465796e-05,-0.0652219286613603,-0.000774220424512158,-6.48095843392676e-05,-0.0307119375655419,0.00177916637019548,0.0514083811501469,-0.138328648167495,0.172767772773779,-0.0649300068297063,0.128784387330216,0.00100886795778602,0.0447549665529275,-0.019428652552319,0.0731128295901875,-0.293207010156849,0.127471620072844,-0.187969169939274,0.176163177565404,-0.166398745168018,0.238209938849761,-0.102631454121257,0.157121342790213,0.0756165928966246,-0.314690619469442,-0.0140948731692528,-0.0356882935759217,0.0893706091300605,-0.11754117808161,-0.0522394928854595,-0.000753737570820407,0.0289687122617779,0.0034599503019789
"t69",-0.113203337440065,-5.01425842247406e-05,-0.287493099776475,0.0214848669136151,-0.0182763150076095,0.0666315419421033,0.0484721514447971,-0.333144032091123,0.0135573653229442,-0.0139255423505569,0.0107869265162535,-0.0167057230018298,0.00838380606830307,0.00871795943812013,-0.0368160477162661,0.00242959938236608,-0.00102960792250104,-0.000321280600375476,0.000213545933528108,0.0365418096364873,-0.00308863209553228,0.103695474962498,-0.292098842103802,0.0297215134415941,-0.00916889948582126,0.00230240505403357,-0.00932388741620565,-0.0137321663845275,0.00426575144933913,-0.267604563336803,2.79012900450857e-16,0.000737660529312746,-0.000500559645656231,0.0162123994860574,-0.0217239752411398,0.0326038903031052,-0.0159985812029713,0.113509960237754,-0.00708592583737117,-0.00423329400930941,0.0224394096169818,0.00030730740706991,-0.121731472756723,0.207463730976238,-0.00415374124879921,0.0286024667871708,-1.8329481020307e-06,0.0152575193968983,-0.00193919817401772,-0.000449572309120413,0.000357405046761246,3.7252395383912e-05,0.000882284869393943,3.65381703867212e-05,5.54803521256057e-05,4.49079810603821e-05,5.68740247676928e-05,-7.22266526506461e-05,0.144320756996672,0.00219743677176314,0.00316356521217734,0.0564751085532244,0.000215880896823415,4.02111450915925e-05,-8.57186034531952e-05,-2.14792074530682e-05,-1.40656083146946e-06,-0.00014141019105304,-8.19165372973772e-06,-2.14796510468789e-05,-0.0652219286613604,-0.00077422042451316,-6.48095843389088e-05,-0.0307119375655424,-0.00177916637019741,-0.0514083811501469,0.138328648167494,-0.172767772773779,0.0649300068297064,-0.128784387330215,-0.00100886795778601,-0.0447549665529275,0.019428652552319,-0.0731128295901872,0.293207010156848,-0.127471620072844,0.187969169939275,-0.176163177565405,0.166398745168019,-0.23820993884976,0.102631454121257,-0.157121342790214,-0.075616592896623,0.314690619469442,0.0140948731692527,0.0356882935759214,-0.0893706091300601,0.117541178081609,0.0522394928854598,0.000753737570818925,-0.028968712261778,-0.00345995030197896
"t5",-0.113882712871833,-8.21893123065948e-05,0.059349603163759,0.000751921649785564,-0.00100433361976935,0.0180554063216047,-0.00191312684173167,0.00369476852487548,-0.0138932008116674,0.0216162590311152,-0.0223716808693763,0.0852655953175994,0.00369331547191064,-0.000760419054594409,0.0163076866275758,0.0208364650352206,0.00109841116295979,0.000389010748305884,-0.000452503829004915,-0.112197806846756,0.00148201130502548,-0.0834058829517999,0.0072192020846702,-0.000935827685616869,-0.000118460373559566,8.454638877336e-05,-0.0129117626293445,-0.00550931385541188,0.00223675628804055,-0.0356074714699092,-2.53349010182259e-16,0.272828792976927,-0.0011060818437663,0.122839190571938,-0.258423229614193,0.414305480507822,0.00995872052073885,-0.0560695137229941,-0.00282106025589857,-0.0024810682156233,-0.128277750666952,-0.000403943382993647,0.373762588950179,0.0791122168861896,-0.00150533534242267,0.500470994425192,0.0101702280658727,0.415977407402267,-0.0256216122787329,0.00085435925644612,-0.00058712174371298,-3.45920446002702e-05,0.0835724407137572,-0.000262252681564912,-0.000399755783328782,-0.0357848967383411,-0.000239665050720345,0.000268435678455708,-0.0137694112028008,0.000849471451436167,0.00112424101231875,0.0115070264796751,-0.104228799456962,0.00107905969102662,-0.00134867758867109,-0.000296682387738464,-6.50648170231957e-06,0.0759714140954291,-6.63126414436359e-05,0.00987145629460357,-0.00272853516229183,0.00043653462595717,3.27450221845994e-05,0.00243432118047273,-6.32659072699604e-16,-3.6949610038306e-16,-6.08020578329871e-16,-1.24835038139981e-15,1.16031316499399e-15,8.73866951023317e-17,6.20626122650909e-16,3.77302356024956e-17,-8.78501915310692e-16,-2.76829340700724e-15,8.23993651088983e-16,1.5482407023093e-16,-7.96671756342349e-16,1.03064258516472e-15,-1.20845174145234e-15,-1.58293517182884e-15,-6.16911036144252e-16,2.09532911854549e-15,-2.37440275774325e-16,-6.67001176513082e-16,9.03980666364101e-16,-2.54543565045284e-15,-1.5558301175167e-16,1.82080912847216e-15,8.92840489041813e-16,1.24304287295231e-15,2.60533782048267e-16,1.91032357033799e-15
